order_item_id,order_id,quantity,product_id,unit_price,discount(%),shipping_cost
OI147249,O65306,2,P24918,3510.0,2.1,425.08
OI147250,O65306,1,P29910,1010.0,14.52,151.83
OI147251,O65306,1,P07371,4220.0,7.15,425.97
OI147252,O65306,1,P03794,2360.0,6.27,355.78
OI147253,O65306,1,P29181,300.0,16.15,36.04
OI147254,O65307,1,P15428,10870.0,14.52,901.2
OI147255,O65308,1,P08155,4670.0,10.74,236.17
OI147256,O65308,2,P28123,2660.0,20.66,401.44
OI147257,O65308,1,P02325,1760.0,7.96,88.49
OI147258,O65308,2,P22241,2020.0,8.71,162.32
OI147259,O65309,1,P06435,2060.0,8.92,103.58
OI147260,O65309,1,P00197,4350.0,8.35,658.83
OI147261,O65309,3,P12226,1040.0,9.59,156.37
OI147262,O65309,1,P29260,2650.0,6.82,213.91
OI147263,O65309,1,P01723,2680.0,10.41,134.83
OI147264,O65310,1,P04820,18270.0,33.25,1910.02
OI147265,O65311,2,P23717,14510.0,15.37,1794.86
OI147266,O65312,1,P09661,4540.0,12.72,553.29
OI147267,O65312,1,P30103,1720.0,10.39,172.77
OI147268,O65312,1,P10597,3670.0,7.44,370.17
OI147269,O65313,2,P09918,3320.0,10.21,334.3
OI147270,O65313,2,P12554,3810.0,3.79,192.07
OI147271,O65313,1,P14257,1400.0,12.66,70.22
OI147272,O65314,1,P20622,6410.0,26.82,976.9
OI147273,O65315,1,P31693,930.0,9.82,46.87
OI147274,O65315,1,P14896,4650.0,0.5,235.2
OI147275,O65316,1,P28379,141080.0,25.48,18231.2
OI147276,O65317,1,P21324,1430.0,7.33,172.2
OI147277,O65317,2,P15322,3320.0,1.37,167.22
OI147278,O65317,1,P14999,3690.0,0.22,446.6
OI147279,O65318,1,P23927,4390.0,17.3,443.16
OI147280,O65318,1,P31824,5620.0,0.25,454.97
OI147281,O65318,2,P15666,1390.0,1.45,111.66
OI147282,O65319,1,P32728,11360.0,10.31,1763.33
OI147283,O65319,1,P07130,6200.0,30.9,942.0
OI147284,O65319,1,P20272,9390.0,11.77,958.32
OI147285,O65320,2,P18006,3800.0,17.9,306.68
OI147286,O65321,2,P26849,1010.0,15.67,50.62
OI147287,O65321,1,P20309,3650.0,15.02,297.37
OI147288,O65321,1,P22198,1070.0,12.5,107.36
OI147289,O65322,1,P13598,9050.0,4.7,462.95
OI147290,O65323,1,P13514,21480.0,29.0,1152.14
OI147291,O65324,2,P01132,2590.0,10.88,208.31
OI147292,O65324,1,P13489,3650.0,5.96,551.99
OI147293,O65324,1,P10722,1060.0,14.41,159.42
OI147294,O65324,1,P13560,2690.0,6.62,405.95
OI147295,O65325,2,P28827,4250.0,5.5,515.25
OI147296,O65325,1,P12611,5410.0,8.93,555.37
OI147297,O65326,1,P07658,13140.0,32.55,1621.39
OI147298,O65327,2,P16301,6410.0,17.66,976.33
OI147299,O65328,1,P05648,1240.0,6.11,62.23
OI147300,O65328,1,P08380,4050.0,11.88,211.79
OI147301,O65329,1,P21656,3570.0,9.62,359.69
OI147302,O65329,1,P25460,2160.0,1.08,108.64
OI147303,O65329,1,P20009,370.0,1.71,18.55
OI147304,O65329,1,P29968,2200.0,11.07,176.81
OI147305,O65330,1,P32199,2920.0,5.04,294.08
OI147306,O65330,1,P12718,6090.0,12.66,740.65
OI147307,O65330,1,P17580,4770.0,19.41,389.78
OI147308,O65330,1,P14573,3320.0,5.76,406.18
OI147309,O65331,1,P07224,440.0,7.34,22.05
OI147310,O65331,1,P25077,1850.0,4.53,279.19
OI147311,O65331,1,P20128,5840.0,11.33,297.6
OI147312,O65331,2,P09696,1320.0,18.27,106.32
OI147313,O65331,1,P24537,3180.0,11.48,394.56
OI147314,O65332,1,P20184,1920.0,11.62,96.48
OI147315,O65332,2,P20256,2310.0,0.78,278.67
OI147316,O65333,1,P22830,16240.0,19.43,2013.46
OI147317,O65334,1,P14604,3660.0,16.12,295.06
OI147318,O65334,2,P29128,4640.0,13.92,562.08
OI147319,O65334,1,P06338,2150.0,3.9,108.61
OI147320,O65334,2,P02666,4010.0,16.67,325.41
OI147321,O65335,1,P31457,14580.0,17.24,767.75
OI147322,O65335,1,P04265,13380.0,8.71,1650.17
OI147323,O65336,1,P18338,7430.0,22.12,755.34
OI147324,O65336,1,P21310,13710.0,33.56,705.19
OI147325,O65336,2,P04607,11020.0,13.0,1126.67
OI147326,O65337,1,P26908,14490.0,21.55,747.71
OI147327,O65337,2,P23704,8050.0,13.33,654.79
OI147328,O65338,1,P13558,2450.0,15.39,304.2
OI147329,O65338,2,P24196,3200.0,20.99,257.69
OI147330,O65338,2,P24925,4170.0,13.74,211.41
OI147331,O65339,2,P31132,5810.0,3.71,881.89
OI147332,O65339,2,P19375,1690.0,16.15,84.82
OI147333,O65340,2,P02941,880.0,11.66,88.23
OI147334,O65340,2,P21369,2950.0,7.82,237.75
OI147335,O65341,1,P00925,5300.0,7.22,645.03
OI147336,O65341,1,P18517,1820.0,18.26,146.23
OI147337,O65342,2,P07704,4960.0,8.81,250.53
OI147338,O65342,1,P07693,5000.0,14.14,758.77
OI147339,O65343,2,P29306,1470.0,0.97,148.74
OI147340,O65344,1,P30881,8940.0,28.82,732.21
OI147341,O65345,1,P20871,6520.0,12.5,330.28
OI147342,O65346,1,P32286,10430.0,11.19,1597.6
OI147343,O65346,1,P27360,9530.0,35.53,485.82
OI147344,O65347,1,P11801,12000.0,28.55,1892.88
OI147345,O65348,1,P13781,5330.0,9.4,810.26
OI147346,O65349,1,P27316,410.0,17.2,41.09
OI147347,O65349,1,P29234,460.0,14.38,37.03
OI147348,O65350,1,P16385,4770.0,10.78,722.54
OI147349,O65350,1,P01267,2650.0,5.23,133.22
OI147350,O65351,1,P11418,3310.0,20.85,333.59
OI147351,O65351,1,P27040,1850.0,21.18,149.84
OI147352,O65351,1,P08181,740.0,2.19,59.44
OI147353,O65351,1,P02729,3300.0,4.25,266.06
OI147354,O65352,1,P00685,4430.0,7.62,447.1
OI147355,O65352,3,P19669,4960.0,9.41,602.06
OI147356,O65352,2,P04147,5930.0,7.78,901.98
OI147357,O65353,1,P25080,4010.0,8.38,614.99
OI147358,O65353,1,P12962,3250.0,13.14,491.06
OI147359,O65354,2,P20116,3380.0,2.22,272.47
OI147360,O65354,1,P25159,930.0,3.59,46.61
OI147361,O65354,1,P25336,3190.0,5.0,257.03
OI147362,O65355,1,P29072,12480.0,8.48,1292.25
OI147363,O65356,1,P11366,5780.0,11.46,586.53
OI147364,O65357,1,P24736,3420.0,13.32,174.63
OI147365,O65357,1,P06369,1910.0,0.05,287.76
OI147366,O65357,1,P25656,770.0,0.02,62.72
OI147367,O65358,3,P22800,4560.0,10.96,460.57
OI147368,O65359,1,P04987,6040.0,18.36,305.74
OI147369,O65359,2,P05282,5970.0,3.67,742.22
OI147370,O65360,1,P00202,8550.0,13.88,1045.6
OI147371,O65361,1,P17836,16850.0,19.72,1748.19
OI147372,O65362,1,P00311,1480.0,2.75,222.77
OI147373,O65362,2,P28888,260.0,11.78,26.3
OI147374,O65363,1,P28361,17730.0,17.62,918.82
OI147375,O65364,2,P18435,760.0,7.58,76.17
OI147376,O65364,1,P07079,1230.0,1.25,148.07
OI147377,O65364,2,P17241,1020.0,7.8,81.8
OI147378,O65364,1,P02650,5770.0,11.13,292.06
OI147379,O65365,1,P32414,9490.0,19.25,1452.23
OI147380,O65366,1,P17470,15270.0,18.11,1260.37
OI147381,O65367,1,P06072,6100.0,15.44,309.64
OI147382,O65367,2,P23742,5470.0,19.81,665.09
OI147383,O65368,2,P06676,3520.0,21.38,532.09
OI147384,O65368,1,P21480,3000.0,14.38,302.01
OI147385,O65368,1,P07778,6120.0,10.48,309.9
OI147386,O65369,1,P14787,6580.0,23.93,1000.2
OI147387,O65370,2,P15537,4740.0,6.85,384.05
OI147388,O65370,2,P32139,1350.0,21.22,203.19
OI147389,O65371,1,P13099,66050.0,9.97,11220.24
OI147390,O65372,1,P30149,1780.0,19.21,89.55
OI147391,O65373,1,P07149,110.0,13.76,13.21
OI147392,O65373,2,P16563,5070.0,13.41,770.11
OI147393,O65374,2,P26978,2360.0,7.29,356.45
OI147394,O65374,1,P23151,1920.0,2.94,289.31
OI147395,O65374,1,P10137,1540.0,1.66,232.77
OI147396,O65374,3,P11557,5830.0,11.16,711.19
OI147397,O65375,2,P29958,2770.0,16.92,139.43
OI147398,O65375,1,P22716,1640.0,15.48,132.29
OI147399,O65375,3,P30543,4910.0,15.4,595.63
OI147400,O65376,3,P17096,4090.0,20.83,497.96
OI147401,O65376,2,P22894,1180.0,9.97,179.19
OI147402,O65376,3,P20800,1480.0,11.36,74.24
OI147403,O65376,1,P00684,4030.0,7.84,406.33
OI147404,O65377,1,P32470,8880.0,27.63,1356.19
OI147405,O65377,1,P27930,7890.0,30.82,1016.75
OI147406,O65377,2,P24850,6200.0,10.69,945.07
OI147407,O65378,1,P12315,3850.0,18.15,194.09
OI147408,O65378,1,P19309,3090.0,9.65,249.17
OI147409,O65378,1,P26281,5040.0,9.28,254.59
OI147410,O65378,1,P30971,5930.0,20.17,720.68
OI147411,O65379,1,P25136,10240.0,24.2,1569.99
OI147412,O65379,1,P09204,12390.0,7.81,1017.05
OI147413,O65380,1,P17099,10800.0,29.25,1324.81
OI147414,O65380,1,P22333,6700.0,21.84,1031.93
OI147415,O65381,3,P32524,2900.0,1.12,351.45
OI147416,O65381,1,P25422,2050.0,14.2,247.7
OI147417,O65381,2,P31889,1520.0,11.0,152.49
OI147418,O65382,1,P27273,1030.0,9.1,51.64
OI147419,O65383,2,P28335,1750.0,7.24,140.67
OI147420,O65383,1,P08697,810.0,14.35,97.74
OI147421,O65384,1,P22672,8050.0,7.83,409.14
OI147422,O65384,1,P06288,8770.0,7.55,1344.89
OI147423,O65384,2,P23692,13080.0,31.61,672.48
OI147424,O65385,1,P18407,7640.0,24.51,637.9
OI147425,O65386,1,P19955,750.0,9.12,75.26
OI147426,O65386,2,P09866,4600.0,13.6,465.52
OI147427,O65386,1,P24288,1530.0,1.06,122.84
OI147428,O65387,1,P06684,10670.0,10.62,547.07
OI147429,O65387,1,P08050,11410.0,17.23,1406.2
OI147430,O65387,2,P01138,11380.0,14.81,1746.53
OI147431,O65388,1,P00575,6720.0,21.19,545.74
OI147432,O65389,1,P02033,4840.0,3.8,733.46
OI147433,O65389,1,P09080,2280.0,22.47,275.5
OI147434,O65390,1,P23496,5030.0,12.01,610.52
OI147435,O65390,2,P12287,2090.0,13.51,210.0
OI147436,O65390,1,P30729,3410.0,11.93,412.48
OI147437,O65391,1,P26527,13920.0,12.42,1437.99
OI147438,O65392,1,P17805,19790.0,16.85,1720.27
OI147439,O65393,1,P29076,12360.0,17.84,1013.74
OI147440,O65394,3,P03588,650.0,3.43,98.44
OI147441,O65394,1,P05157,2040.0,2.78,164.19
OI147442,O65394,1,P04542,3850.0,15.09,194.14
OI147443,O65395,1,P28113,22110.0,24.56,1849.14
OI147444,O65396,1,P02565,9150.0,16.37,1398.58
OI147445,O65396,1,P21001,8760.0,8.68,714.27
OI147446,O65396,1,P28749,10240.0,31.59,1046.0
OI147447,O65397,1,P12450,13540.0,6.67,1391.21
OI147448,O65398,1,P27269,12500.0,21.63,1281.5
OI147449,O65398,1,P25850,8930.0,33.75,454.61
OI147450,O65398,1,P23609,13650.0,27.05,1704.99
OI147451,O65399,2,P19026,5470.0,6.43,442.82
OI147452,O65400,2,P20432,9900.0,14.81,808.16
OI147453,O65400,1,P18053,13460.0,16.15,1660.94
OI147454,O65401,1,P07534,240.0,13.9,28.88
OI147455,O65402,1,P16308,4060.0,2.54,497.34
OI147456,O65402,1,P16868,2480.0,1.52,125.21
OI147457,O65403,1,P12921,8760.0,15.55,714.5
OI147458,O65403,1,P32694,10000.0,34.8,818.56
OI147459,O65403,1,P12728,12060.0,34.99,992.51
OI147460,O65404,1,P13440,5340.0,2.67,548.73
OI147461,O65404,1,P19637,1860.0,18.7,280.23
OI147462,O65404,3,P11699,3560.0,7.46,179.69
OI147463,O65404,2,P08731,1830.0,9.84,94.23
OI147464,O65405,1,P11403,3890.0,13.97,588.68
OI147465,O65405,2,P20768,1450.0,6.8,145.48
OI147466,O65406,2,P31999,9440.0,22.81,769.61
OI147467,O65407,2,P27572,520.0,6.55,52.17
OI147468,O65407,2,P16479,2800.0,2.53,140.9
OI147469,O65408,1,P11124,780.0,15.41,78.18
OI147470,O65408,1,P30950,710.0,8.75,85.41
OI147471,O65408,1,P19348,5170.0,18.09,784.6
OI147472,O65408,1,P15532,1020.0,2.2,153.48
OI147473,O65409,1,P01707,7420.0,14.93,903.97
OI147474,O65409,1,P19434,8910.0,5.8,912.22
OI147475,O65410,1,P10935,11450.0,16.98,585.78
OI147476,O65411,1,P18146,11840.0,25.65,1213.46
OI147477,O65412,1,P09992,9460.0,28.79,1160.99
OI147478,O65412,1,P21723,14290.0,18.01,2207.12
OI147479,O65413,2,P11493,1800.0,4.56,271.35
OI147480,O65413,2,P08749,2440.0,18.86,367.82
OI147481,O65413,1,P07611,4820.0,2.72,243.73
OI147482,O65414,1,P24276,7250.0,28.07,1105.34
OI147483,O65414,1,P10684,13100.0,10.71,1613.82
OI147484,O65415,2,P13901,3250.0,1.75,491.4
OI147485,O65415,2,P15733,750.0,4.36,60.13
OI147486,O65416,1,P06996,970.0,7.33,77.8
OI147487,O65417,2,P31961,550.0,8.1,27.58
OI147488,O65417,1,P15544,1400.0,21.26,210.8
OI147489,O65417,1,P11667,110.0,7.12,11.01
OI147490,O65417,1,P09799,3360.0,3.0,169.28
OI147491,O65417,1,P19795,5380.0,8.14,271.95
OI147492,O65418,1,P15320,5060.0,19.64,515.93
OI147493,O65418,2,P21424,5430.0,19.52,450.63
OI147494,O65418,1,P27006,5590.0,13.64,566.81
OI147495,O65418,3,P10886,2010.0,19.02,242.29
OI147496,O65419,1,P29927,56800.0,41.6,3163.19
OI147497,O65420,1,P13578,7290.0,11.49,592.4
OI147498,O65421,1,P13779,890.0,8.89,71.75
OI147499,O65421,1,P31703,4260.0,3.69,344.08
OI147500,O65421,2,P01313,3530.0,2.37,427.52
OI147501,O65422,1,P18035,11000.0,17.08,562.21
OI147502,O65423,1,P15553,2250.0,6.83,113.43
OI147503,O65423,2,P20960,870.0,0.82,131.33
OI147504,O65423,1,P00582,3350.0,12.14,169.12
OI147505,O65424,2,P26140,12740.0,18.58,1569.89
OI147506,O65425,1,P07357,14410.0,25.31,754.23
OI147507,O65425,1,P07078,11690.0,6.27,1197.27
OI147508,O65426,1,P21064,16870.0,30.38,1748.31
OI147509,O65427,2,P31202,11380.0,27.53,935.67
OI147510,O65428,1,P26464,13620.0,21.92,1150.99
OI147511,O65428,1,P02819,12350.0,13.18,1012.7
OI147512,O65429,1,P17208,7220.0,14.06,882.03
OI147513,O65430,1,P15559,8900.0,23.17,455.59
OI147514,O65430,1,P28562,7520.0,22.47,1145.87
OI147515,O65431,2,P16354,3330.0,16.49,402.62
OI147516,O65432,1,P15135,4940.0,4.06,750.54
OI147517,O65432,1,P08392,4520.0,2.98,460.65
OI147518,O65432,1,P29381,4140.0,6.59,501.76
OI147519,O65433,1,P26241,5910.0,21.68,897.6
OI147520,O65433,2,P13773,4450.0,17.36,539.02
OI147521,O65434,1,P11025,119990.0,25.38,7450.06
OI147522,O65435,1,P21738,3100.0,17.75,468.05
OI147523,O65435,1,P29139,980.0,13.27,98.23
OI147524,O65435,1,P02473,5320.0,8.32,430.72
OI147525,O65436,2,P29043,1810.0,10.11,182.05
OI147526,O65436,1,P23372,4140.0,17.9,208.88
OI147527,O65437,1,P02336,12050.0,35.52,628.29
OI147528,O65437,1,P10884,9590.0,7.96,1173.22
OI147529,O65438,1,P07204,6080.0,19.59,624.21
OI147530,O65438,2,P02946,5990.0,4.16,486.14
OI147531,O65439,2,P08493,8850.0,11.49,450.51
OI147532,O65439,1,P14979,7890.0,6.65,1209.51
OI147533,O65440,1,P08980,13790.0,13.72,710.05
OI147534,O65440,1,P09384,10040.0,11.88,512.93
OI147535,O65441,1,P32414,9490.0,36.56,968.15
OI147536,O65442,1,P02256,13220.0,16.41,1086.73
OI147537,O65442,1,P15148,10950.0,21.6,1343.3
OI147538,O65442,1,P20283,9740.0,26.09,994.14
OI147539,O65443,1,P14358,4480.0,12.5,226.24
OI147540,O65443,1,P09466,1660.0,3.75,166.62
OI147541,O65444,1,P17064,12410.0,10.16,1912.36
OI147542,O65445,1,P03914,3940.0,3.45,477.66
OI147543,O65445,1,P00080,1420.0,5.39,147.06
OI147544,O65445,2,P02134,110.0,5.16,16.51
OI147545,O65445,1,P30373,4530.0,11.89,686.2
OI147546,O65445,3,P30412,3930.0,7.68,594.61
OI147547,O65446,1,P07412,8190.0,29.43,667.44
OI147548,O65446,1,P02822,6590.0,24.33,1002.02
OI147549,O65447,2,P11459,2440.0,13.96,196.6
OI147550,O65447,1,P18793,3040.0,6.17,459.05
OI147551,O65447,1,P28546,4470.0,12.31,361.67
OI147552,O65447,1,P04576,1210.0,19.31,181.99
OI147553,O65448,1,P19081,14450.0,14.31,1487.92
OI147554,O65449,1,P00139,2980.0,9.14,302.03
OI147555,O65449,2,P01480,2000.0,15.67,200.86
OI147556,O65449,1,P19637,1860.0,6.63,149.45
OI147557,O65449,1,P20853,3760.0,12.06,379.28
OI147558,O65449,1,P02533,4060.0,2.48,327.52
OI147559,O65450,1,P19479,7600.0,14.66,928.78
OI147560,O65451,1,P25337,2690.0,2.35,405.79
OI147561,O65451,1,P29457,490.0,17.9,24.9
OI147562,O65451,3,P20263,4150.0,1.46,209.49
OI147563,O65452,2,P03051,11790.0,19.99,1451.65
OI147564,O65453,1,P03976,3710.0,12.76,381.58
OI147565,O65453,1,P26287,4750.0,6.5,241.17
OI147566,O65453,2,P17737,1010.0,2.24,81.04
OI147567,O65454,1,P23643,11860.0,25.57,971.69
OI147568,O65455,1,P05229,14920.0,21.33,783.78
OI147569,O65456,2,P06860,8220.0,27.37,1254.63
OI147570,O65456,1,P26471,7590.0,20.71,1158.29
OI147571,O65457,1,P18372,14150.0,21.22,1476.55
OI147572,O65457,2,P22287,7250.0,19.67,737.61
OI147573,O65458,1,P13606,6520.0,26.92,796.51
OI147574,O65458,1,P26701,9480.0,18.31,1449.37
OI147575,O65459,1,P15020,10410.0,34.1,543.83
OI147576,O65459,2,P30952,13790.0,16.35,1134.95
OI147577,O65459,1,P05708,10660.0,27.75,1647.06
OI147578,O65460,2,P18245,11570.0,19.53,947.3
OI147579,O65461,1,P03042,1880.0,17.71,94.79
OI147580,O65462,2,P00616,1720.0,17.12,213.26
OI147581,O65462,1,P18643,5490.0,16.16,555.63
OI147582,O65462,2,P21564,5370.0,16.64,434.45
OI147583,O65462,1,P30056,760.0,13.82,114.67
OI147584,O65463,1,P12299,3120.0,4.95,376.84
OI147585,O65463,1,P12946,1590.0,1.56,128.14
OI147586,O65464,1,P18540,6190.0,16.04,949.56
OI147587,O65464,1,P26538,8950.0,20.3,455.87
OI147588,O65464,1,P07791,9690.0,10.46,1489.37
OI147589,O65465,1,P01811,5810.0,5.52,881.89
OI147590,O65465,1,P08119,5680.0,7.21,287.4
OI147591,O65465,1,P17000,590.0,8.15,29.57
OI147592,O65465,1,P18203,4900.0,2.18,507.35
OI147593,O65465,1,P14904,2300.0,1.43,188.6
OI147594,O65466,1,P01626,3930.0,2.81,396.17
OI147595,O65466,1,P09564,5970.0,0.96,604.67
OI147596,O65467,2,P10881,590.0,12.29,70.9
OI147597,O65468,2,P22587,4420.0,0.23,223.4
OI147598,O65468,1,P01655,4090.0,13.12,495.23
OI147599,O65469,1,P26023,12350.0,29.19,1572.55
OI147600,O65469,1,P03792,11430.0,8.37,1755.41
OI147601,O65469,1,P22232,9870.0,24.4,504.08
OI147602,O65470,1,P07873,28900.0,45.06,4651.89
OI147603,O65471,1,P19337,14740.0,16.36,1517.75
OI147604,O65472,1,P15977,4210.0,20.12,637.45
OI147605,O65472,1,P13879,3380.0,12.61,341.77
OI147606,O65473,1,P03006,12600.0,34.49,1034.21
OI147607,O65474,1,P08903,15550.0,20.2,802.3
OI147608,O65475,1,P29298,4460.0,21.2,541.04
OI147609,O65475,1,P24122,4670.0,9.36,572.02
OI147610,O65476,2,P20578,3080.0,0.27,372.47
OI147611,O65476,2,P13720,5070.0,3.98,410.12
OI147612,O65477,2,P10755,4040.0,7.85,325.97
OI147613,O65477,1,P05575,3010.0,13.84,363.51
OI147614,O65477,2,P26667,4660.0,3.52,719.84
OI147615,O65477,1,P10243,990.0,8.1,99.3
OI147616,O65477,1,P23453,2850.0,7.12,288.02
OI147617,O65478,1,P09939,5800.0,16.06,483.95
OI147618,O65478,2,P01034,210.0,0.79,10.51
OI147619,O65479,1,P24707,1820.0,18.63,146.26
OI147620,O65479,1,P04991,5540.0,10.74,448.64
OI147621,O65480,1,P18303,4070.0,10.03,492.82
OI147622,O65480,2,P15891,1170.0,12.47,58.77
OI147623,O65480,1,P07562,3500.0,4.47,528.83
OI147624,O65481,2,P23464,430.0,5.31,34.44
OI147625,O65481,1,P16373,220.0,10.04,26.44
OI147626,O65482,1,P05678,2100.0,15.59,253.29
OI147627,O65482,3,P02427,3260.0,0.43,262.63
OI147628,O65482,1,P23409,4870.0,12.42,739.08
OI147629,O65483,1,P30587,5960.0,19.25,603.94
OI147630,O65483,1,P09020,5480.0,2.87,832.0
OI147631,O65483,1,P13304,2240.0,19.82,225.23
OI147632,O65484,1,P08766,2490.0,18.14,125.37
OI147633,O65484,2,P21388,4010.0,10.31,608.73
OI147634,O65484,2,P20471,4680.0,11.08,473.04
OI147635,O65484,1,P32142,620.0,18.19,75.92
OI147636,O65485,1,P25581,7480.0,13.29,607.53
OI147637,O65486,2,P20849,1370.0,22.25,68.76
OI147638,O65486,1,P02041,4710.0,16.67,570.75
OI147639,O65486,2,P26355,1290.0,3.95,129.36
OI147640,O65487,1,P17387,11930.0,18.22,612.88
OI147641,O65488,1,P31271,1130.0,13.02,113.66
OI147642,O65488,1,P11397,2080.0,19.17,208.97
OI147643,O65488,2,P15773,2500.0,7.35,301.65
OI147644,O65488,2,P15786,1100.0,19.11,132.48
OI147645,O65488,2,P00642,2160.0,4.94,176.0
OI147646,O65489,1,P27795,12070.0,14.94,989.59
OI147647,O65490,1,P28655,780.0,16.18,119.09
OI147648,O65490,2,P09542,4310.0,21.0,521.97
OI147649,O65491,2,P15352,12430.0,19.7,1918.03
OI147650,O65492,2,P03672,850.0,22.3,68.16
OI147651,O65492,3,P26095,4810.0,5.7,243.13
OI147652,O65493,1,P24658,2570.0,0.51,258.61
OI147653,O65493,1,P00701,2430.0,7.97,122.35
OI147654,O65494,1,P11102,20120.0,32.44,2522.18
OI147655,O65495,1,P14075,100550.0,35.41,12079.84
OI147656,O65496,1,P21206,2670.0,3.8,327.14
OI147657,O65496,1,P11773,2170.0,15.62,109.01
OI147658,O65497,1,P16657,8460.0,17.67,689.81
OI147659,O65497,1,P29994,11960.0,8.05,1944.55
OI147660,O65498,1,P01866,870.0,12.73,130.77
OI147661,O65498,1,P11072,3680.0,14.33,371.44
OI147662,O65499,2,P17965,5760.0,20.43,583.1
OI147663,O65499,2,P20348,4510.0,17.41,455.74
OI147664,O65499,1,P11157,2260.0,6.43,340.94
OI147665,O65499,2,P26472,480.0,15.71,38.5
OI147666,O65500,1,P21454,11440.0,7.79,1173.61
OI147667,O65500,1,P03238,9100.0,11.12,742.12
OI147668,O65501,1,P31401,3520.0,17.3,177.4
OI147669,O65501,1,P16036,2920.0,15.11,440.73
OI147670,O65502,2,P18273,3320.0,4.74,401.2
OI147671,O65502,1,P01859,3880.0,7.02,196.13
OI147672,O65503,1,P16096,8840.0,21.26,456.44
OI147673,O65504,2,P19797,5440.0,15.98,275.2
OI147674,O65505,1,P04464,7560.0,25.06,769.09
OI147675,O65505,1,P24710,10860.0,10.27,1347.67
OI147676,O65506,2,P24288,1530.0,17.91,230.32
OI147677,O65506,1,P22765,5990.0,13.09,606.42
OI147678,O65506,2,P16018,4660.0,7.49,247.85
OI147679,O65506,3,P02078,850.0,15.16,102.42
OI147680,O65507,1,P25545,560.0,4.23,84.17
OI147681,O65507,1,P13217,2410.0,10.32,370.0
OI147682,O65507,1,P14017,5450.0,1.06,276.21
OI147683,O65508,1,P23888,7700.0,30.96,938.78
OI147684,O65508,1,P10645,11050.0,36.3,567.09
OI147685,O65508,1,P04765,13760.0,23.37,2197.99
OI147686,O65509,1,P01466,3240.0,15.23,391.51
OI147687,O65509,3,P12677,1210.0,19.54,97.2
OI147688,O65509,1,P25359,6050.0,6.57,490.92
OI147689,O65509,1,P04147,5930.0,4.56,601.32
OI147690,O65510,1,P00753,5170.0,12.14,783.79
OI147691,O65510,1,P15642,2740.0,16.36,220.66
OI147692,O65510,1,P32000,730.0,2.49,36.59
OI147693,O65510,2,P26172,2680.0,10.55,323.7
OI147694,O65511,1,P07465,33050.0,34.0,3524.62
OI147695,O65512,2,P27570,13140.0,26.93,2024.97
OI147696,O65513,2,P30691,10570.0,11.29,1622.61
OI147697,O65514,1,P09890,13560.0,29.73,1394.81
OI147698,O65514,2,P00574,6220.0,11.01,504.88
OI147699,O65515,1,P28861,12030.0,27.62,1479.05
OI147700,O65515,1,P27883,6860.0,17.79,347.98
OI147701,O65516,1,P09342,17490.0,49.23,1811.05
OI147702,O65517,1,P26665,13450.0,11.38,2084.64
OI147703,O65518,1,P00727,11250.0,32.36,587.19
OI147704,O65519,1,P19620,13710.0,19.83,704.5
OI147705,O65519,1,P29643,12820.0,9.94,1064.2
OI147706,O65519,1,P26895,10700.0,25.0,1662.3
OI147707,O65520,1,P30456,4670.0,2.42,249.69
OI147708,O65520,2,P25013,5340.0,10.93,539.84
OI147709,O65520,2,P23017,1410.0,13.1,169.78
OI147710,O65520,1,P20023,1000.0,12.75,50.13
OI147711,O65520,2,P25355,5180.0,16.5,523.83
OI147712,O65521,2,P14367,6500.0,36.17,790.69
OI147713,O65522,1,P21878,1520.0,21.65,155.37
OI147714,O65522,1,P00660,3240.0,2.07,163.15
OI147715,O65522,1,P19829,2610.0,12.63,263.41
OI147716,O65522,1,P18411,4170.0,16.08,639.41
OI147717,O65523,1,P09138,14240.0,9.26,733.92
OI147718,O65523,1,P06197,6280.0,18.13,331.13
OI147719,O65524,1,P11093,12930.0,21.78,1994.5
OI147720,O65525,1,P30111,3700.0,11.41,373.95
OI147721,O65525,2,P11989,5070.0,2.6,768.9
OI147722,O65525,1,P22167,6150.0,6.41,623.43
OI147723,O65525,2,P18671,100.0,13.56,8.01
OI147724,O65526,1,P08044,3990.0,4.45,404.06
OI147725,O65526,2,P23287,1650.0,16.66,199.13
OI147726,O65527,1,P29085,15070.0,27.56,1242.3
OI147727,O65528,2,P27890,12460.0,21.16,1964.73
OI147728,O65528,1,P03023,8680.0,12.94,891.05
OI147729,O65529,1,P14747,15510.0,29.52,2400.06
OI147730,O65530,2,P07980,1700.0,8.63,85.36
OI147731,O65530,2,P12299,3120.0,3.13,251.22
OI147732,O65530,1,P01001,1120.0,1.99,112.71
OI147733,O65530,1,P19528,190.0,11.12,19.12
OI147734,O65531,1,P00592,4300.0,20.33,347.22
OI147735,O65531,2,P15126,2270.0,17.62,342.25
OI147736,O65531,1,P11760,1770.0,19.13,142.14
OI147737,O65531,1,P25022,5200.0,1.75,262.81
OI147738,O65531,1,P25445,1310.0,14.33,197.43
OI147739,O65532,1,P11664,5710.0,9.65,693.78
OI147740,O65532,1,P27303,2580.0,2.82,311.42
OI147741,O65532,1,P08308,1090.0,7.46,87.53
OI147742,O65532,3,P00443,4710.0,10.93,237.91
OI147743,O65533,1,P14865,12230.0,22.35,1004.09
OI147744,O65533,1,P03909,7790.0,17.04,791.76
OI147745,O65533,1,P20594,10880.0,12.27,1681.22
