product_id,Category_name,sub_category_name,product_weight_g,brand,cost_price,selling_price,stock_availability
P24539,toys,General Merchandise,900,Generic Indian,4320.0,5490.0,Available on Demand
P24540,stationery,Novels,700,Classmate,2260.0,3350.0,In Stock
P24541,auto,Car Accessories,500,Bosch India,6700.0,8480.0,Discontinued
P24542,furniture_bedroom,Dining Tables,6000,Urban Ladder,27310.0,32950.0,In Stock
P24543,health_beauty,Collectibles,1200,Generic Indian,2860.0,3350.0,Limited Edition
P24544,watches_gifts,Collectibles,300,Generic Indian,6900.0,8760.0,In Stock
P24545,computers_accessories,Power Banks,200,Noise,10560.0,12620.0,In Stock
P24546,baby,General Merchandise,7050,Generic Global,14840.0,18300.0,Limited Edition
P24547,consoles_games,Power Banks,175,JBL,81720.0,88970.0,In Stock
P24548,fashion_bags_accessories,T-shirts,200,Metro,1340.0,2740.0,In Stock
P24549,books_general_interest,STEM Toys,850,Classmate,2210.0,3070.0,In Stock
P24550,musical_instruments,General Merchandise,15100,Generic Global,8330.0,10290.0,In Stock
P24551,telephony,Collectibles,400,Generic Global,4280.0,5950.0,In Stock
P24552,cool_stuff,Gifts,5250,Generic Indian,7460.0,8690.0,Available on Demand
P24553,industry_commerce_and_business,Collectibles,2000,Generic Indian,11500.0,15430.0,In Stock
P24554,furniture_decor,Mattresses,600,Godrej Interio,108870.0,133510.0,In Stock
P24555,bed_bath_table,Gifts,800,Generic Global,4360.0,6150.0,In Stock
P24556,dvds_blu_ray,General Merchandise,200,Generic Indian,14310.0,16110.0,Low Stock
P24557,bed_bath_table,Collectibles,1850,Generic Indian,12330.0,13860.0,Low Stock
P24558,housewares,Gifts,5250,Generic Indian,3390.0,4810.0,In Stock
P24559,furniture_decor,Mattresses,300,Pepperfry,33950.0,42100.0,In Stock
P24560,fashion_bags_accessories,Sneakers,150,Metro,1280.0,2830.0,In Stock
P24561,furniture_decor,Curtains,6150,Godrej Interio,124770.0,140090.0,In Stock
P24562,pet_shop,Leashes,2200,Himalaya Pet Care,7910.0,9680.0,In Stock
P24563,fashion_shoes,Dresses,900,Metro,1670.0,3180.0,In Stock
P24564,sports_leisure,General Merchandise,260,Generic Global,15160.0,19250.0,In Stock
P24565,housewares,General Merchandise,500,Generic Indian,15060.0,19120.0,Discontinued
P24566,food_drink,General Merchandise,300,Generic Indian,13190.0,15710.0,In Stock
P24567,musical_instruments,Collectibles,16000,Generic Global,310.0,370.0,In Stock
P24568,health_beauty,Collectibles,200,Generic Indian,12190.0,15220.0,In Stock
P24569,pet_shop,Litter,600,Pedigree,1780.0,2500.0,In Stock
P24570,health_beauty,Novelty Items,6150,Generic Indian,3460.0,4710.0,In Stock
P24571,toys,Gifts,367,Generic Indian,6980.0,9150.0,In Stock
P24572,perfumery,Skincare,600,Mamaearth,1880.0,3080.0,Low Stock
P24573,auto,Dash Cams,14600,Bosch India,14250.0,16200.0,In Stock
P24574,telephony,Novelty Items,150,Generic Indian,13070.0,17560.0,In Stock
P24575,pet_shop,Cat Food,513,Drools,7620.0,8850.0,Limited Edition
P24576,housewares,Gifts,650,Generic Indian,2710.0,3530.0,Limited Edition
P24577,health_beauty,Collectibles,250,Generic Indian,6240.0,7320.0,Backordered
P24578,health_beauty,General Merchandise,350,Generic Indian,9220.0,10350.0,In Stock
P24579,fashion_bags_accessories,Jeans,50,H&M,3880.0,5620.0,In Stock
P24580,auto,Dash Cams,450,Amaron,15580.0,20220.0,In Stock
P24581,garden_tools,Collectibles,1050,Generic Indian,4110.0,4790.0,In Stock
P24582,furniture_decor,Wardrobes,250,Nilkamal,4660.0,5300.0,In Stock
P24583,watches_gifts,Collectibles,400,Generic Indian,9850.0,13510.0,Low Stock
P24584,fashion_bags_accessories,Sneakers,200,W,3580.0,4790.0,Backordered
P24585,perfumery,Wellness Supplements,100,Nivea,530.0,780.0,In Stock
P24586,fashion_shoes,Scarves,500,Metro,720.0,1360.0,In Stock
P24587,telephony,Gifts,50,Generic Indian,11940.0,13280.0,In Stock
P24588,telephony,Collectibles,250,Generic Indian,3400.0,3870.0,Discontinued
P24589,sports_leisure,Collectibles,420,Generic Global,14380.0,19180.0,In Stock
P24590,cool_stuff,Gifts,363,Generic Indian,8540.0,11510.0,In Stock
P24591,toys,General Merchandise,900,Generic Global,12470.0,16700.0,Available on Demand
P24592,toys,General Merchandise,3700,Generic Indian,7540.0,8590.0,In Stock
P24593,computers_accessories,Laptops,200,Canon,56040.0,65430.0,In Stock
P24594,bed_bath_table,Collectibles,650,Generic Indian,3290.0,4190.0,In Stock
P24595,stationery,Pens,650,Navneet,1560.0,1970.0,In Stock
P24596,baby,Collectibles,12750,Generic Indian,14570.0,18520.0,In Stock
P24597,furniture_bedroom,Recliners,11650,Urban Ladder,24160.0,31920.0,In Stock
P24598,watches_gifts,Gifts,400,Generic Indian,6160.0,8750.0,In Stock
P24599,toys,Collectibles,18650,Generic Indian,12550.0,15030.0,In Stock
P24600,stationery,Board Games,1900,Navneet,2370.0,3190.0,Available on Demand
P24601,perfumery,Wellness Supplements,475,Himalaya,240.0,470.0,Available on Demand
P24602,kitchen_dining_laundry_garden_furniture,TV Units,855,Pepperfry,70150.0,86760.0,Low Stock
P24603,cool_stuff,Gifts,6600,Generic Indian,980.0,1110.0,In Stock
P24604,furniture_decor,Mattresses,750,IKEA,31370.0,45890.0,In Stock
P24605,home_construction,Wardrobes,500,Pepperfry,37390.0,56550.0,In Stock
P24606,auto,Tyres,600,Minda,16520.0,19020.0,In Stock
P24607,toys,Novelty Items,800,Generic Global,680.0,780.0,In Stock
P24608,furniture_decor,Wardrobes,2750,IKEA,24310.0,31420.0,In Stock
P24609,perfumery,Makeup,125,Biotique,1380.0,2320.0,In Stock
P24610,housewares,General Merchandise,300,Generic Indian,10250.0,13990.0,In Stock
P24611,bed_bath_table,General Merchandise,450,Generic Indian,3670.0,4350.0,In Stock
P24612,small_appliances_home_oven_and_coffee,Lamps,16550,Urban Ladder,93560.0,139540.0,In Stock
P24613,toys,Collectibles,225,Generic Indian,10760.0,13020.0,In Stock
P24614,small_appliances,Collectibles,250,Generic Indian,9330.0,12250.0,Available on Demand
P24615,home_appliances_2,Mattresses,350,Godrej Interio,37360.0,43610.0,In Stock
P24616,housewares,Collectibles,550,Generic Indian,1570.0,1860.0,In Stock
P24617,computers_accessories,DSL Cameras,100,realme,55100.0,63030.0,In Stock
P24618,pet_shop,Cat Food,10500,Drools,5540.0,7050.0,In Stock
P24619,sports_leisure,Collectibles,300,Generic Indian,12540.0,14060.0,In Stock
P24620,health_beauty,Collectibles,1517,Generic Global,3190.0,3560.0,In Stock
P24621,furniture_decor,Dining Tables,200,Godrej Interio,38200.0,46270.0,In Stock
P24622,bed_bath_table,Gifts,800,Generic Indian,10780.0,13870.0,In Stock
P24623,fashion_bags_accessories,Jeans,1000,Biba,890.0,1440.0,Low Stock
P24624,sports_leisure,Novelty Items,350,Generic Indian,3920.0,5170.0,In Stock
P24625,home_appliances,Sofas,550,IKEA,110300.0,131810.0,In Stock
P24626,office_furniture,Sofas,15700,IKEA,45580.0,65890.0,In Stock
P24627,pet_shop,Grooming,12800,Drools,5520.0,7080.0,Out of Stock
P24628,computers_accessories,Action Cameras,1925,Lava,19830.0,23120.0,Backordered
P24629,computers_accessories,Action Cameras,1000,OnePlus,39190.0,42430.0,In Stock
P24630,sports_leisure,Gifts,6400,Generic Indian,6750.0,8640.0,In Stock
P24631,telephony,Gifts,300,Generic Global,1800.0,2510.0,In Stock
P24632,home_appliances,Wardrobes,850,Durian,86130.0,106890.0,In Stock
P24633,home_appliances,Lamps,550,IKEA,45890.0,53410.0,In Stock
P24634,drinks,Collectibles,250,Generic Indian,13620.0,16950.0,In Stock
P24635,furniture_decor,Sofas,1400,IKEA,35320.0,43240.0,Backordered
P24636,stationery,Manga,2500,Classmate,720.0,910.0,Backordered
P24637,fashion_bags_accessories,Watches,200,Manyavar,2800.0,5100.0,In Stock
P24638,housewares,General Merchandise,20000,Generic Indian,7980.0,10940.0,In Stock
P24639,health_beauty,Gifts,2400,Generic Indian,5040.0,6280.0,In Stock
P24640,music,Novelty Items,250,Generic Indian,11820.0,14570.0,In Stock
P24641,housewares,General Merchandise,200,Generic Indian,10070.0,13500.0,In Stock
P24642,sports_leisure,Novelty Items,300,Generic Indian,8210.0,9670.0,In Stock
P24643,fashion_shoes,Belts,1400,H&M,2320.0,4440.0,In Stock
P24644,furniture_decor,Beds,5400,IKEA,14840.0,20840.0,In Stock
P24645,furniture_decor,Wardrobes,5300,IKEA,18860.0,26540.0,In Stock
P24646,watches_gifts,General Merchandise,1700,Generic Global,1460.0,1760.0,In Stock
P24647,stationery,STEM Toys,100,Stabilo,1470.0,2080.0,Backordered
P24648,furniture_decor,TV Units,900,Nilkamal,94140.0,138340.0,Low Stock
P24649,kitchen_dining_laundry_garden_furniture,Curtains,13600,IKEA,29610.0,35520.0,In Stock
P24650,sports_leisure,Gifts,350,Generic Indian,2580.0,3360.0,In Stock
P24651,bed_bath_table,Gifts,1500,Generic Indian,10880.0,14240.0,In Stock
P24652,baby,Novelty Items,11100,Generic Global,2790.0,3440.0,In Stock
P24653,health_beauty,General Merchandise,250,Generic Indian,8000.0,10210.0,Preorder
P24654,office_furniture,Beds,8975,Urban Ladder,33230.0,50300.0,In Stock
P24655,bed_bath_table,Novelty Items,1850,Generic Indian,12840.0,16550.0,In Stock
P24656,bed_bath_table,Novelty Items,6125,Generic Indian,9000.0,10410.0,In Stock
P24657,watches_gifts,Novelty Items,400,Generic Indian,13140.0,16900.0,In Stock
P24658,health_beauty,General Merchandise,567,Generic Indian,1920.0,2570.0,In Stock
P24659,fashion_male_clothing,Handbags,300,Manyavar,3250.0,4540.0,In Stock
P24660,sports_leisure,Gifts,100,Generic Global,3090.0,4250.0,Backordered
P24661,bed_bath_table,Novelty Items,8750,Generic Indian,14790.0,16610.0,In Stock
P24662,housewares,Collectibles,4000,Generic Global,1850.0,2500.0,In Stock
P24663,housewares,Collectibles,1250,Generic Indian,1080.0,1290.0,In Stock
P24664,health_beauty,General Merchandise,400,Generic Indian,13610.0,15340.0,In Stock
P24665,housewares,Collectibles,5350,Generic Indian,2380.0,2830.0,In Stock
P24666,home_confort,Lamps,3000,Godrej Interio,69880.0,101340.0,In Stock
P24667,stationery,Board Games,1300,Camel,2650.0,3410.0,In Stock
P24668,fashio_female_clothing,Gifts,300,Generic Indian,2460.0,2820.0,Out of Stock
P24669,baby,Gifts,8050,Generic Indian,6990.0,8870.0,In Stock
P24670,housewares,Gifts,2100,Generic Indian,5970.0,7170.0,In Stock
P24671,furniture_living_room,Lamps,16600,IKEA,83940.0,96280.0,In Stock
P24672,construction_tools_construction,Novelty Items,1500,Generic Indian,5730.0,6830.0,In Stock
P24673,health_beauty,General Merchandise,275,Generic Indian,930.0,1070.0,In Stock
P24674,sports_leisure,Collectibles,600,Generic Indian,13240.0,16120.0,In Stock
P24675,housewares,Gifts,400,Generic Indian,12970.0,15390.0,In Stock
P24676,home_appliances,Wardrobes,100,Durian,89160.0,103710.0,In Stock
P24677,perfumery,Spa Kits,900,Forest Essentials,400.0,540.0,In Stock
P24678,fashio_female_clothing,General Merchandise,350,Generic Indian,3110.0,3540.0,In Stock
P24679,health_beauty,General Merchandise,250,Generic Indian,13810.0,18070.0,In Stock
P24680,housewares,Collectibles,250,Generic Global,11500.0,15320.0,In Stock
P24681,agro_industry_and_commerce,General Merchandise,5000,Generic Global,6000.0,7910.0,In Stock
P24682,auto,Engine Oils,4500,Shell,4400.0,5680.0,In Stock
P24683,fashion_bags_accessories,Handbags,100,W,350.0,640.0,Low Stock
P24684,bed_bath_table,Collectibles,750,Generic Indian,10590.0,14150.0,In Stock
P24685,pet_shop,Litter,2500,Drools,1150.0,1680.0,Limited Edition
P24686,home_appliances,Beds,300,Durian,1480.0,2190.0,In Stock
P24687,telephony,General Merchandise,126,Generic Indian,10330.0,13420.0,In Stock
P24688,bed_bath_table,General Merchandise,40425,Generic Indian,5380.0,7440.0,Available on Demand
P24689,fashion_bags_accessories,Sarees,50,Metro,390.0,790.0,In Stock
P24690,auto,Helmets,2775,Amaron,8920.0,11630.0,In Stock
P24691,food_drink,General Merchandise,1950,Generic Indian,11430.0,13560.0,In Stock
P24692,computers_accessories,Smartphones,425,Dell,16430.0,20020.0,Low Stock
P24693,toys,Novelty Items,501,Generic Indian,12710.0,14930.0,In Stock
P24694,telephony,Novelty Items,100,Generic Indian,13050.0,14940.0,In Stock
P24695,fashion_male_clothing,Kurtas,650,Mochi,3210.0,4880.0,In Stock
P24696,watches_gifts,Novelty Items,500,Generic Global,7060.0,9840.0,In Stock
P24697,sports_leisure,Gifts,900,Generic Indian,8340.0,9360.0,In Stock
P24698,stationery,Board Games,300,Navneet,2870.0,3520.0,In Stock
P24699,bed_bath_table,Novelty Items,500,Generic Global,3030.0,3530.0,In Stock
P24700,health_beauty,Novelty Items,2000,Generic Indian,12650.0,16710.0,In Stock
P24701,bed_bath_table,Gifts,350,Generic Indian,4200.0,5050.0,In Stock
P24702,sports_leisure,Novelty Items,568,Generic Indian,1440.0,1710.0,In Stock
P24703,musical_instruments,Collectibles,5000,Generic Indian,14940.0,17280.0,Limited Edition
P24704,furniture_decor,Curtains,7950,Nilkamal,84010.0,108390.0,Available on Demand
P24705,sports_leisure,Collectibles,713,Generic Indian,12930.0,14650.0,In Stock
P24706,furniture_decor,Sofas,1800,Godrej Interio,69870.0,86870.0,In Stock
P24707,toys,General Merchandise,450,Generic Indian,1440.0,1820.0,In Stock
P24708,auto,Helmets,1300,BharatBenz,17400.0,22550.0,In Stock
P24709,telephony,Novelty Items,275,Generic Indian,11610.0,15290.0,In Stock
P24710,costruction_tools_garden,General Merchandise,6200,Generic Global,8690.0,10860.0,In Stock
P24711,housewares,General Merchandise,8050,Generic Indian,14730.0,17310.0,In Stock
P24712,computers_accessories,Earbuds,100,JBL,21970.0,23540.0,In Stock
P24713,furniture_decor,TV Units,300,IKEA,19270.0,28380.0,In Stock
P24714,auto,Bike Accessories,10500,Minda,13330.0,16910.0,In Stock
P24715,bed_bath_table,General Merchandise,1000,Generic Global,2020.0,2750.0,In Stock
P24716,computers_accessories,Action Cameras,213,iQOO,22740.0,25040.0,In Stock
P24717,construction_tools_construction,Collectibles,250,Generic Indian,2480.0,2810.0,In Stock
P24718,computers_accessories,Bluetooth Speakers,117,OnePlus,32520.0,35190.0,In Stock
P24719,sports_leisure,Collectibles,2200,Generic Indian,9540.0,12360.0,In Stock
P24720,furniture_decor,Curtains,3450,Pepperfry,73800.0,92210.0,In Stock
P24721,home_construction,Sofas,750,Durian,4630.0,5600.0,Limited Edition
P24722,bed_bath_table,Collectibles,7413,Generic Indian,3190.0,4410.0,In Stock
P24723,sports_leisure,General Merchandise,500,Generic Global,11250.0,14910.0,Discontinued
P24724,fashion_bags_accessories,Kurtas,100,Manyavar,900.0,1280.0,In Stock
P24725,musical_instruments,General Merchandise,1350,Generic Indian,1850.0,2270.0,In Stock
P24726,watches_gifts,General Merchandise,550,Generic Indian,890.0,990.0,Preorder
P24727,perfumery,Spa Kits,150,Biotique,3000.0,3880.0,In Stock
P24728,cool_stuff,General Merchandise,400,Generic Indian,10090.0,12640.0,In Stock
P24729,computers_accessories,DSL Cameras,150,iQOO,71940.0,77950.0,In Stock
P24730,auto,Tyres,550,BharatBenz,15480.0,18730.0,In Stock
P24731,auto,Dash Cams,250,Amaron,9380.0,11430.0,Available on Demand
P24732,bed_bath_table,Collectibles,1300,Generic Indian,3770.0,4880.0,In Stock
P24733,books_technical,Manga,1350,Classmate,260.0,290.0,Available on Demand
P24734,pet_shop,Dog Food,300,Drools,6390.0,8640.0,Available on Demand
P24735,electronics,E-Readers,150,iQOO,58040.0,64680.0,In Stock
P24736,cool_stuff,Gifts,7200,Generic Indian,2870.0,3420.0,In Stock
P24737,sports_leisure,Collectibles,3700,Generic Indian,2980.0,3800.0,In Stock
P24738,garden_tools,Gifts,17100,Generic Indian,10120.0,12580.0,In Stock
P24739,auto,Tyres,1500,BharatBenz,4630.0,6010.0,In Stock
P24740,toys,Collectibles,5700,Generic Global,80.0,100.0,In Stock
P24741,stationery,STEM Toys,100,Classmate,1710.0,1960.0,Discontinued
P24742,computers_accessories,Smartwatches,325,HP,47270.0,50740.0,In Stock
P24743,baby,Collectibles,350,Generic Global,14630.0,17850.0,In Stock
P24744,telephony,Collectibles,150,Generic Indian,9040.0,11350.0,In Stock
P24745,fashion_bags_accessories,Sneakers,200,Biba,1720.0,2710.0,In Stock
P24746,sports_leisure,General Merchandise,783,Generic Indian,11620.0,14120.0,Preorder
P24747,sports_leisure,Collectibles,650,Generic Global,3680.0,4110.0,In Stock
P24748,auto,Bike Accessories,650,Amaron,230.0,290.0,In Stock
P24749,air_conditioning,General Merchandise,20650,Generic Indian,11650.0,13850.0,In Stock
P24750,furniture_decor,TV Units,2500,Pepperfry,80660.0,93590.0,Backordered
P24751,furniture_decor,Sofas,200,IKEA,60330.0,74210.0,In Stock
P24752,electronics,Hi-Fi Systems,150,HP,12370.0,13420.0,Low Stock
P24753,housewares,Collectibles,200,Generic Indian,6480.0,8260.0,In Stock
P24754,telephony,Collectibles,225,Generic Global,9670.0,12090.0,Preorder
P24755,health_beauty,Collectibles,150,Generic Indian,10910.0,14220.0,Preorder
P24756,bed_bath_table,Gifts,6050,Generic Indian,10110.0,12970.0,In Stock
P24757,housewares,Collectibles,7600,Generic Indian,10840.0,12280.0,Available on Demand
P24758,baby,Collectibles,250,Generic Indian,7250.0,9100.0,In Stock
P24759,luggage_accessories,Collectibles,3715,Generic Indian,4760.0,5990.0,In Stock
P24760,costruction_tools_garden,Collectibles,3300,Generic Indian,5970.0,8510.0,In Stock
P24761,office_furniture,Bean Bags,13000,Pepperfry,110960.0,126820.0,Low Stock
P24762,watches_gifts,Gifts,150,Generic Global,10430.0,13730.0,In Stock
P24763,pet_shop,Aquarium Decor,1200,Himalaya Pet Care,4300.0,6340.0,In Stock
P24764,furniture_decor,Mattresses,400,Pepperfry,73270.0,99020.0,In Stock
P24765,furniture_decor,Bean Bags,700,Pepperfry,19280.0,21750.0,In Stock
P24766,stationery,Pens,700,Navneet,2480.0,2850.0,In Stock
P24767,cool_stuff,Gifts,1850,Generic Global,8400.0,10960.0,In Stock
P24768,furniture_decor,Recliners,8050,Pepperfry,32750.0,46830.0,In Stock
P24769,baby,General Merchandise,2000,Generic Indian,5620.0,7730.0,In Stock
P24770,pet_shop,Cat Food,100,Drools,1170.0,1580.0,In Stock
P24771,sports_leisure,General Merchandise,825,Generic Indian,530.0,700.0,In Stock
P24772,bed_bath_table,Gifts,450,Generic Indian,9560.0,11980.0,In Stock
P24773,pet_shop,Grooming,250,Drools,1290.0,1960.0,In Stock
P24774,auto,Bike Accessories,6450,Castrol,15840.0,20610.0,In Stock
P24775,sports_leisure,Novelty Items,1800,Generic Indian,9540.0,12320.0,In Stock
P24776,auto,Helmets,400,Shell,6970.0,8450.0,In Stock
P24777,bed_bath_table,Gifts,2125,Generic Indian,2260.0,3110.0,In Stock
P24778,furniture_living_room,Recliners,8100,Godrej Interio,37820.0,54670.0,In Stock
P24779,construction_tools_construction,Collectibles,1650,Generic Indian,950.0,1190.0,In Stock
P24780,housewares,General Merchandise,1200,Generic Indian,4670.0,6050.0,In Stock
P24781,computers_accessories,Routers,725,Infinix,25660.0,29580.0,Out of Stock
P24782,perfumery,Wellness Supplements,1500,Forest Essentials,2050.0,2970.0,In Stock
P24783,telephony,Gifts,150,Generic Global,1310.0,1850.0,In Stock
P24784,telephony,General Merchandise,150,Generic Indian,11260.0,13810.0,In Stock
P24785,perfumery,Skincare,500,Mamaearth,1090.0,2090.0,In Stock
P24786,sports_leisure,General Merchandise,200,Generic Global,8280.0,10170.0,In Stock
P24787,telephony,Gifts,250,Generic Indian,4030.0,5520.0,In Stock
P24788,garden_tools,Novelty Items,3100,Generic Indian,10900.0,13750.0,In Stock
P24789,auto,Helmets,1575,BharatBenz,13280.0,17420.0,Low Stock
P24790,health_beauty,Collectibles,500,Generic Indian,4000.0,4670.0,In Stock
P24791,bed_bath_table,Gifts,1117,Generic Indian,2540.0,3470.0,In Stock
P24792,telephony,General Merchandise,300,Generic Indian,11480.0,14700.0,Available on Demand
P24793,telephony,Collectibles,200,Generic Global,4400.0,6100.0,In Stock
P24794,fashion_underwear_beach,Scarves,200,Mochi,940.0,1800.0,In Stock
P24795,garden_tools,Novelty Items,700,Generic Indian,11550.0,14940.0,In Stock
P24796,garden_tools,General Merchandise,250,Generic Indian,8200.0,10530.0,In Stock
P24797,perfumery,Ayurvedic,1150,Forest Essentials,1780.0,2290.0,Available on Demand
P24798,furniture_decor,Recliners,8050,Pepperfry,1520.0,1900.0,In Stock
P24799,furniture_decor,Wardrobes,700,Durian,92350.0,102770.0,Available on Demand
P24800,pet_shop,Grooming,8200,Himalaya Pet Care,4790.0,5630.0,In Stock
P24801,watches_gifts,Gifts,645,Generic Indian,340.0,460.0,In Stock
P24802,computers_accessories,Action Cameras,300,OnePlus,96330.0,107830.0,In Stock
P24803,sports_leisure,Collectibles,3783,Generic Indian,9920.0,13120.0,In Stock
P24804,toys,Collectibles,100,Generic Indian,9500.0,13490.0,In Stock
P24805,furniture_decor,Dining Tables,2500,Pepperfry,23370.0,31610.0,In Stock
P24806,bed_bath_table,Gifts,1650,Generic Indian,3820.0,4650.0,In Stock
P24807,pet_shop,Leashes,500,Himalaya Pet Care,630.0,890.0,Low Stock
P24808,furniture_decor,Beds,2500,Godrej Interio,26390.0,35570.0,Backordered
P24809,garden_tools,Collectibles,900,Generic Indian,3540.0,4540.0,In Stock
P24810,computers_accessories,Tablets,50,iQOO,4670.0,5690.0,In Stock
P24811,telephony,Gifts,300,Generic Indian,12650.0,14590.0,In Stock
P24812,sports_leisure,Gifts,1050,Generic Global,11580.0,13850.0,In Stock
P24813,fashio_female_clothing,Novelty Items,900,Generic Indian,2840.0,3400.0,In Stock
P24814,housewares,Collectibles,4200,Generic Indian,7390.0,9770.0,In Stock
P24815,housewares,Gifts,11400,Generic Indian,5210.0,6650.0,Available on Demand
P24816,housewares,Collectibles,700,Generic Indian,8590.0,10690.0,In Stock
P24817,computers_accessories,DSL Cameras,450,realme,7070.0,7520.0,In Stock
P24818,auto,Helmets,3375,Bosch India,6560.0,8650.0,In Stock
P24819,musical_instruments,Gifts,800,Generic Global,730.0,930.0,In Stock
P24820,housewares,General Merchandise,200,Generic Indian,5510.0,7000.0,In Stock
P24821,fashion_bags_accessories,Handbags,150,Biba,2410.0,4110.0,In Stock
P24822,housewares,Gifts,2000,Generic Indian,13690.0,18570.0,In Stock
P24823,sports_leisure,Collectibles,500,Generic Indian,5600.0,7030.0,In Stock
P24824,sports_leisure,Collectibles,12250,Generic Indian,3320.0,3730.0,In Stock
P24825,auto,Bike Accessories,283,Bosch India,2920.0,3620.0,In Stock
P24826,watches_gifts,Collectibles,302,Generic Indian,14120.0,18500.0,In Stock
P24827,fashion_bags_accessories,Shoes,150,Nike,2580.0,4880.0,In Stock
P24828,health_beauty,Collectibles,600,Generic Indian,5510.0,7320.0,Discontinued
P24829,fashion_bags_accessories,Shoes,100,Metro,650.0,1430.0,Limited Edition
P24830,construction_tools_construction,General Merchandise,6050,Generic Indian,9130.0,11100.0,In Stock
P24831,electronics,Smartwatches,450,Dell,45260.0,49340.0,In Stock
P24832,bed_bath_table,Gifts,750,Generic Indian,3790.0,5320.0,In Stock
P24833,electronics,Action Cameras,213,Xiaomi,90680.0,100410.0,Discontinued
P24834,furniture_decor,TV Units,3450,IKEA,27900.0,34960.0,Limited Edition
P24835,cool_stuff,General Merchandise,1000,Generic Indian,8710.0,11030.0,Limited Edition
P24836,cool_stuff,Collectibles,1525,Generic Indian,6950.0,9070.0,In Stock
P24837,sports_leisure,Collectibles,350,Generic Indian,7470.0,10060.0,Backordered
P24838,perfumery,Skincare,950,Lakme,3250.0,4070.0,Low Stock
P24839,musical_instruments,General Merchandise,400,Generic Indian,9890.0,11910.0,In Stock
P24840,air_conditioning,Novelty Items,1655,Generic Indian,1210.0,1500.0,In Stock
P24841,books_general_interest,Textbooks,475,Faber-Castell,1570.0,2280.0,Low Stock
P24842,furniture_decor,TV Units,15800,Godrej Interio,77830.0,105380.0,In Stock
P24843,toys,Collectibles,1700,Generic Indian,10140.0,13890.0,In Stock
P24844,bed_bath_table,Collectibles,1500,Generic Indian,11750.0,13830.0,In Stock
P24845,telephony,General Merchandise,300,Generic Global,3510.0,3910.0,Low Stock
P24846,telephony,General Merchandise,133,Generic Indian,13460.0,16250.0,In Stock
P24847,pet_shop,Litter,700,Drools,6000.0,7580.0,In Stock
P24848,home_appliances,Mattresses,175,Pepperfry,107990.0,142710.0,In Stock
P24849,health_beauty,General Merchandise,150,Generic Indian,5630.0,6990.0,In Stock
P24850,bed_bath_table,Collectibles,1900,Generic Indian,4460.0,6200.0,In Stock
P24851,sports_leisure,Gifts,7700,Generic Indian,9380.0,10560.0,In Stock
P24852,auto,Tyres,1700,Shell,13850.0,15720.0,Low Stock
P24853,sports_leisure,Gifts,400,Generic Indian,1350.0,1600.0,In Stock
P24854,computers_accessories,Bluetooth Speakers,1000,Xiaomi,17510.0,20010.0,In Stock
P24855,toys,Gifts,400,Generic Indian,1550.0,1900.0,Available on Demand
P24856,auto,Helmets,2400,Castrol,9070.0,11880.0,In Stock
P24857,toys,Novelty Items,700,Generic Indian,6390.0,7600.0,Low Stock
P24858,stationery,Manga,450,Stabilo,2320.0,2720.0,In Stock
P24859,toys,General Merchandise,1000,Generic Indian,13080.0,17780.0,In Stock
P24860,housewares,Gifts,7300,Generic Indian,2950.0,3630.0,Limited Edition
P24861,pet_shop,Cat Food,17700,Himalaya Pet Care,1960.0,2650.0,Available on Demand
P24862,fashion_bags_accessories,Hats,300,W,1520.0,2740.0,In Stock
P24863,electronics,Action Cameras,200,OnePlus,52530.0,57480.0,In Stock
P24864,furniture_decor,Wardrobes,1800,Nilkamal,52620.0,74530.0,In Stock
P24865,bed_bath_table,Gifts,2584,Generic Indian,3540.0,4060.0,In Stock
P24866,sports_leisure,Gifts,650,Generic Indian,5160.0,6970.0,In Stock
P24867,sports_leisure,Novelty Items,3100,Generic Global,13470.0,18600.0,In Stock
P24868,fashion_bags_accessories,Kurtas,400,Peter England,1860.0,3570.0,In Stock
P24869,air_conditioning,General Merchandise,7350,Generic Indian,7490.0,9710.0,Available on Demand
P24870,computers_accessories,Vinyl Players,100,realme,43470.0,48910.0,In Stock
P24871,art,Gifts,200,Generic Indian,5280.0,5990.0,Limited Edition
P24872,telephony,Gifts,100,Generic Global,13190.0,18060.0,In Stock
P24873,computers_accessories,Printers,500,Infinix,24150.0,27320.0,Low Stock
P24874,construction_tools_construction,Collectibles,400,Generic Indian,8070.0,9070.0,Discontinued
P24875,home_appliances_2,Lamps,15300,IKEA,29510.0,39880.0,In Stock
P24876,pet_shop,Grooming,125,Drools,2170.0,2810.0,In Stock
P24877,sports_leisure,General Merchandise,3650,Generic Indian,3710.0,4400.0,In Stock
P24878,sports_leisure,Novelty Items,150,Generic Indian,8170.0,11150.0,In Stock
P24879,health_beauty,General Merchandise,550,Generic Indian,1510.0,2140.0,In Stock
P24880,arts_and_craftmanship,Collectibles,200,Generic Indian,9350.0,13070.0,In Stock
P24881,auto,Helmets,400,Castrol,9080.0,9880.0,In Stock
P24882,sports_leisure,Collectibles,150,Generic Global,9540.0,11770.0,In Stock
P24883,bed_bath_table,Collectibles,2555,Generic Indian,2720.0,3140.0,In Stock
P24884,bed_bath_table,Collectibles,1850,Generic Indian,11850.0,13810.0,In Stock
P24885,watches_gifts,General Merchandise,600,Generic Indian,3950.0,4860.0,Limited Edition
