customer_id,customer_zip_code,gender,age_group,customer_segment
C63815,275304,Female,46-55,New
C63816,389175,Male,36-45,New
C63817,754228,Male,65+,Returning
C63818,491340,Male,26-35,New
C63819,683572,Male,26-35,Returning
C63820,176095,Female,46-55,New
C63821,731222,Male,36-45,New
C63822,497335,Male,46-55,New
C63823,209205,Female,36-45,New
C63824,456770,Male,26-35,Loyal
C63825,625501,Female,26-35,New
C63826,636401,Male,36-45,Returning
C63827,636454,Female,36-45,New
C63828,606806,Female,36-45,Returning
C63829,403203,Male,36-45,New
C63830,388120,Male,46-55,New
C63831,695016,Male,18-25,New
C63832,134005,Female,36-45,Returning
C63833,825132,Male,26-35,Loyal
C63834,272124,Male,26-35,New
C63835,506172,Female,26-35,Returning
C63836,607202,Male,36-45,Returning
C63837,507170,Male,36-45,New
C63838,271301,Female,36-45,Returning
C63839,673501,Male,26-35,New
C63840,516126,Male,26-35,Returning
C63841,673011,Female,46-55,New
C63842,176210,Male,46-55,Returning
C63843,473865,Female,46-55,Returning
C63844,244402,Male,26-35,New
C63845,177112,Female,36-45,New
C63846,604203,Female,56-65,New
C63847,576232,Female,36-45,New
C63848,517429,Female,65+,Returning
C63849,587314,Male,46-55,New
C63850,844506,Male,18-25,New
C63851,742148,Male,56-65,New
C63852,272194,Male,26-35,Loyal
C63853,712121,Female,46-55,New
C63854,508233,Female,46-55,New
C63855,686667,Male,56-65,New
C63856,176037,Female,18-25,New
C63857,562110,Male,26-35,Returning
C63858,323301,Female,26-35,New
C63859,249304,Male,36-45,Returning
C63860,752014,Female,46-55,New
C63861,742408,Female,36-45,Returning
C63862,500017,Female,26-35,Returning
C63863,505416,Male,36-45,New
C63864,676307,Male,46-55,Loyal
C63865,695310,Male,18-25,New
C63866,306301,Male,26-35,Returning
C63867,334303,Female,26-35,Loyal
C63868,531025,Male,36-45,New
C63869,624710,Male,36-45,New
C63870,207302,Male,18-25,New
C63871,841442,Male,46-55,New
C63872,605766,Male,36-45,Returning
C63873,689541,Male,18-25,New
C63874,380019,Female,36-45,Loyal
C63875,741154,Female,26-35,Returning
C63876,231303,Female,36-45,New
C63877,785661,Male,36-45,New
C63878,764042,Male,36-45,New
C63879,110044,Male,36-45,Loyal
C63880,534327,Male,26-35,New
C63881,362710,Male,36-45,New
C63882,181221,Female,46-55,New
C63883,563159,Male,36-45,New
C63884,212201,Male,26-35,New
C63885,625107,Male,26-35,Returning
C63886,845428,Male,36-45,New
C63887,683541,Female,26-35,New
C63888,250005,Female,26-35,New
C63889,632315,Male,26-35,New
C63890,673302,Male,36-45,Loyal
C63891,670650,Male,36-45,New
C63892,570003,Male,36-45,New
C63893,144528,Male,46-55,Returning
C63894,464573,Male,56-65,New
C63895,231219,Female,26-35,Loyal
C63896,493558,Female,46-55,Returning
C63897,224202,Female,36-45,Returning
C63898,629158,Male,36-45,Returning
C63899,505470,Female,36-45,Loyal
C63900,396230,Female,36-45,New
C63901,784010,Male,36-45,Loyal
C63902,228118,Male,36-45,New
C63903,734008,Female,46-55,New
C63904,335001,Male,26-35,New
C63905,413707,Female,36-45,Returning
C63906,246728,Female,36-45,New
C63907,205261,Female,36-45,New
C63908,679328,Male,18-25,New
C63909,804418,Male,36-45,New
C63910,802313,Male,26-35,Returning
C63911,382115,Male,46-55,New
C63912,788820,Female,46-55,Returning
C63913,695144,Male,46-55,Loyal
C63914,591136,Male,26-35,Returning
C63915,680701,Male,26-35,Returning
C63916,488220,Male,26-35,Returning
C63917,444706,Male,36-45,New
C63918,711204,Male,26-35,Returning
C63919,360370,Female,56-65,Returning
C63920,261506,Female,36-45,Loyal
C63921,574141,Female,18-25,New
C63922,821312,Male,46-55,New
C63923,713420,Male,26-35,Returning
C63924,473440,Male,36-45,Returning
C63925,591340,Male,26-35,New
C63926,614102,Female,36-45,Loyal
C63927,782428,Male,36-45,Returning
C63928,712308,Male,36-45,Returning
C63929,263625,Male,18-25,New
C63930,742406,Female,26-35,New
C63931,515766,Male,26-35,New
C63932,735232,Female,18-25,Returning
C63933,607006,Male,36-45,New
C63934,636106,Female,36-45,Returning
C63935,614738,Male,36-45,Loyal
C63936,560043,Male,56-65,Returning
C63937,229215,Male,26-35,Returning
C63938,580009,Male,36-45,New
C63939,584135,Male,36-45,New
C63940,754210,Female,56-65,Returning
C63941,263001,Male,36-45,New
C63942,643223,Male,36-45,New
C63943,641669,Female,18-25,New
C63944,140114,Male,56-65,Returning
C63945,522626,Female,26-35,Returning
C63946,757079,Male,56-65,Returning
C63947,517586,Male,26-35,Returning
C63948,533001,Female,18-25,Returning
C63949,743252,Male,36-45,New
C63950,209602,Male,36-45,New
C63951,534239,Female,46-55,New
C63952,410406,Female,26-35,New
C63953,643217,Male,36-45,Returning
C63954,786181,Female,26-35,Returning
C63955,854108,Female,36-45,Returning
C63956,515774,Male,46-55,Returning
C63957,422303,Female,36-45,New
C63958,641041,Female,36-45,New
C63959,686002,Female,26-35,Returning
C63960,460554,Male,56-65,New
C63961,636807,Male,46-55,New
C63962,744204,Male,26-35,New
C63963,174023,Male,36-45,Returning
C63964,686632,Female,56-65,New
C63965,412203,Female,36-45,New
C63966,175138,Male,56-65,New
C63967,695010,Male,46-55,Returning
C63968,175016,Male,26-35,Returning
C63969,365550,Male,36-45,New
C63970,680618,Female,26-35,New
C63971,362220,Male,65+,New
C63972,396210,Female,36-45,Returning
C63973,140802,Female,36-45,Returning
C63974,627806,Male,65+,New
C63975,831012,Male,18-25,New
C63976,841209,Female,36-45,New
C63977,475661,Male,46-55,Returning
C63978,415505,Male,36-45,Loyal
C63979,431710,Male,36-45,New
C63980,841418,Male,18-25,Returning
C63981,723143,Male,46-55,Loyal
C63982,781039,Male,26-35,Returning
C63983,261151,Female,36-45,New
C63984,609108,Male,56-65,Returning
C63985,442404,Male,36-45,Returning
C63986,173029,Female,36-45,New
C63987,146114,Female,56-65,Returning
C63988,571249,Female,18-25,New
C63989,581204,Male,18-25,Returning
C63990,281406,Male,18-25,New
C63991,695306,Male,18-25,Returning
C63992,411009,Female,26-35,Loyal
C63993,800022,Male,56-65,Returning
C63994,225306,Male,26-35,New
C63995,756026,Male,26-35,New
C63996,403204,Male,36-45,New
C63997,532214,Male,46-55,New
C63998,788819,Male,36-45,Returning
C63999,638314,Male,65+,Loyal
C64000,831016,Male,46-55,Returning
C64001,395012,Male,26-35,New
C64002,125101,Male,18-25,Loyal
C64003,192221,Male,46-55,Returning
C64004,678003,Female,26-35,Loyal
C64005,327024,Female,18-25,Returning
C64006,141115,Male,36-45,Returning
C64007,585305,Male,26-35,New
C64008,723213,Female,36-45,Loyal
C64009,518412,Male,26-35,Returning
C64010,132036,Female,36-45,New
C64011,144031,Male,36-45,New
C64012,321606,Male,18-25,Returning
C64013,621101,Male,65+,New
C64014,686531,Male,18-25,New
C64015,577225,Male,18-25,New
C64016,311026,Male,18-25,New
C64017,452006,Female,36-45,New
C64018,620014,Male,36-45,Returning
C64019,276122,Male,36-45,Returning
C64020,791121,Male,26-35,New
C64021,175103,Male,26-35,New
C64022,110062,Male,36-45,New
C64023,323307,Female,36-45,New
C64024,844117,Male,36-45,New
C64025,741313,Female,36-45,Returning
C64026,416404,Female,18-25,New
C64027,451225,Female,36-45,Returning
C64028,783325,Male,36-45,New
C64029,382265,Male,46-55,Returning
C64030,679562,Male,36-45,New
C64031,424106,Male,18-25,New
C64032,825403,Male,36-45,Returning
C64033,670358,Male,36-45,New
C64034,262405,Male,26-35,New
C64035,243639,Male,36-45,Returning
C64036,226002,Male,36-45,Returning
C64037,822121,Female,26-35,New
C64038,233002,Male,26-35,Returning
C64039,626138,Male,36-45,Returning
C64040,201014,Male,26-35,New
C64041,670003,Male,26-35,New
C64042,581105,Female,56-65,New
C64043,140407,Male,26-35,New
C64044,242303,Male,46-55,New
C64045,621703,Female,26-35,New
C64046,132145,Male,46-55,New
C64047,302022,Female,26-35,Returning
C64048,385570,Male,26-35,Returning
C64049,695582,Female,46-55,Returning
C64050,497117,Male,36-45,Returning
C64051,581333,Female,18-25,New
C64052,480110,Female,56-65,New
C64053,751027,Male,46-55,Returning
C64054,176203,Male,36-45,New
C64055,244102,Male,46-55,Returning
C64056,852216,Female,36-45,New
C64057,125006,Male,46-55,Returning
C64058,440033,Female,46-55,New
C64059,586102,Male,36-45,New
C64060,473105,Male,46-55,New
C64061,143526,Male,46-55,Returning
C64062,411027,Male,65+,Returning
C64063,131403,Male,36-45,Returning
C64064,845459,Female,36-45,New
C64065,583154,Male,36-45,New
C64066,743356,Female,56-65,Returning
C64067,523171,Female,46-55,New
C64068,151103,Male,26-35,Loyal
C64069,532322,Female,46-55,New
C64070,413608,Male,36-45,Returning
C64071,502291,Female,36-45,New
C64072,176043,Male,36-45,New
C64073,609503,Male,18-25,New
C64074,443104,Female,26-35,Returning
C64075,442406,Male,18-25,New
C64076,312402,Male,36-45,New
C64077,721422,Male,18-25,Returning
C64078,273007,Male,46-55,Loyal
C64079,604153,Female,56-65,Loyal
C64080,783101,Male,36-45,New
C64081,262203,Male,46-55,Returning
C64082,670641,Male,18-25,New
C64083,754206,Female,26-35,New
C64084,523264,Male,26-35,New
C64085,587117,Male,36-45,New
C64086,413704,Female,56-65,New
C64087,392140,Male,36-45,New
C64088,587203,Female,46-55,Returning
C64089,110012,Male,36-45,New
C64090,642108,Female,36-45,Returning
C64091,177203,Male,26-35,Loyal
C64092,321403,Male,46-55,New
C64093,508285,Male,36-45,New
C64094,700048,Male,46-55,Loyal
C64095,243202,Male,56-65,New
C64096,713358,Female,36-45,Loyal
C64097,205263,Male,36-45,Returning
C64098,574151,Male,56-65,New
C64099,625014,Female,18-25,New
C64100,629809,Male,18-25,Returning
C64101,506004,Female,18-25,New
C64102,388610,Male,46-55,New
C64103,272172,Male,26-35,Returning
C64104,695124,Male,36-45,Loyal
C64105,470120,Male,26-35,New
C64106,736131,Male,26-35,Returning
C64107,321605,Female,46-55,Returning
C64108,505480,Male,46-55,Loyal
C64109,464337,Male,26-35,New
C64110,627118,Female,36-45,New
C64111,606115,Female,18-25,Returning
C64112,605502,Male,26-35,New
C64113,521136,Male,18-25,New
C64114,143410,Male,36-45,New
C64115,581340,Male,36-45,New
C64116,225415,Female,36-45,New
C64117,400604,Male,46-55,Returning
C64118,321203,Female,18-25,Loyal
C64119,304022,Female,36-45,Returning
C64120,370627,Female,26-35,Returning
C64121,144516,Male,36-45,Returning
C64122,246488,Male,46-55,Returning
C64123,341509,Male,18-25,New
C64124,244410,Female,46-55,New
C64125,132039,Male,36-45,Loyal
C64126,612801,Female,36-45,Returning
C64127,626205,Female,18-25,Loyal
C64128,700008,Male,36-45,New
C64129,600120,Male,26-35,New
C64130,144517,Male,46-55,New
C64131,413721,Female,36-45,New
C64132,788734,Female,46-55,Loyal
C64133,442401,Male,26-35,Returning
C64134,301705,Male,36-45,Loyal
C64135,509409,Female,26-35,Returning
C64136,136020,Female,26-35,Returning
C64137,585326,Male,36-45,New
C64138,516228,Male,36-45,New
C64139,505174,Male,36-45,Returning
C64140,796370,Male,26-35,Returning
C64141,670731,Male,46-55,Returning
C64142,811112,Female,46-55,Returning
C64143,713217,Male,36-45,New
C64144,193306,Male,36-45,Loyal
C64145,444312,Female,36-45,New
C64146,532220,Male,36-45,Loyal
C64147,638116,Female,46-55,New
C64148,686666,Male,26-35,Returning
C64149,743429,Female,36-45,Returning
C64150,160015,Male,36-45,New
C64151,628623,Female,26-35,Returning
C64152,465691,Female,26-35,New
C64153,722203,Male,26-35,New
C64154,625402,Male,36-45,Returning
C64155,144511,Male,26-35,Loyal
C64156,493663,Male,36-45,Loyal
C64157,241125,Male,56-65,Returning
C64158,509358,Male,26-35,New
C64159,231220,Male,36-45,Returning
C64160,686633,Male,36-45,New
C64161,700134,Female,36-45,New
C64162,481668,Male,18-25,New
C64163,743136,Male,56-65,Returning
C64164,690546,Male,18-25,Loyal
C64165,678012,Male,46-55,New
C64166,533217,Male,46-55,New
C64167,322028,Female,26-35,Returning
C64168,754225,Male,36-45,Loyal
C64169,400104,Male,36-45,Returning
C64170,700075,Male,18-25,Loyal
C64171,571602,Female,36-45,New
C64172,505101,Male,36-45,Returning
C64173,796017,Male,36-45,New
C64174,741140,Female,26-35,New
C64175,125047,Female,46-55,New
C64176,411021,Female,26-35,Returning
C64177,700057,Male,36-45,Returning
C64178,221409,Male,26-35,Returning
C64179,829201,Male,46-55,Returning
C64180,609607,Female,36-45,Returning
C64181,209304,Male,18-25,Returning
C64182,752056,Female,26-35,New
C64183,444101,Male,36-45,Returning
C64184,132102,Male,18-25,New
C64185,691535,Female,26-35,New
C64186,785682,Male,36-45,New
C64187,575029,Female,46-55,New
C64188,832109,Female,36-45,Returning
C64189,680711,Male,46-55,Loyal
C64190,191132,Male,26-35,New
C64191,517599,Male,26-35,Loyal
C64192,721451,Female,26-35,Returning
C64193,600036,Male,26-35,Loyal
C64194,500050,Female,36-45,Loyal
C64195,495444,Male,36-45,New
C64196,488051,Male,26-35,New
C64197,389260,Male,18-25,New
C64198,431101,Male,46-55,New
C64199,173230,Male,18-25,Returning
C64200,144806,Female,36-45,Returning
C64201,563101,Female,36-45,New
C64202,424201,Male,36-45,Returning
C64203,825316,Male,36-45,Returning
C64204,700029,Male,36-45,Returning
C64205,403501,Female,56-65,Returning
C64206,277501,Male,46-55,Returning
C64207,520007,Female,36-45,Loyal
C64208,175008,Female,26-35,Loyal
C64209,173023,Female,26-35,Returning
C64210,127309,Male,36-45,Loyal
C64211,365430,Male,65+,Returning
C64212,501502,Male,46-55,Returning
C64213,370110,Male,26-35,Returning
C64214,581319,Female,46-55,Returning
C64215,636119,Female,36-45,Loyal
C64216,612203,Male,36-45,New
C64217,496445,Male,56-65,Loyal
C64218,610201,Male,46-55,Returning
C64219,344801,Male,46-55,New
C64220,221304,Female,26-35,Returning
C64221,626109,Female,46-55,New
C64222,496100,Female,36-45,New
C64223,311804,Male,36-45,New
C64224,792131,Male,46-55,Returning
C64225,248005,Male,46-55,Loyal
C64226,222170,Female,36-45,New
C64227,272271,Female,36-45,New
C64228,401103,Male,36-45,Loyal
C64229,481551,Male,36-45,New
C64230,233303,Male,26-35,Loyal
C64231,441225,Female,46-55,Returning
C64232,506002,Male,46-55,Loyal
C64233,507165,Male,46-55,Returning
C64234,277214,Male,36-45,New
C64235,523213,Male,26-35,New
C64236,743348,Male,36-45,New
C64237,531162,Female,56-65,Returning
C64238,799284,Male,65+,Returning
C64239,507165,Female,36-45,Returning
C64240,284303,Male,46-55,New
C64241,683521,Female,46-55,Loyal
C64242,402105,Female,56-65,Returning
C64243,792102,Male,46-55,Returning
C64244,630313,Male,26-35,New
C64245,148028,Female,18-25,Loyal
C64246,261121,Female,18-25,Returning
C64247,670571,Male,56-65,Returning
C64248,441903,Male,26-35,Returning
C64249,415519,Female,36-45,New
C64250,784160,Male,36-45,New
C64251,689511,Male,18-25,New
C64252,313701,Female,46-55,New
C64253,142022,Male,18-25,New
C64254,680702,Male,36-45,Returning
C64255,713303,Female,36-45,New
C64256,396155,Male,56-65,New
C64257,416144,Male,36-45,New
C64258,799253,Male,46-55,Returning
C64259,306114,Male,26-35,New
C64260,622005,Male,46-55,New
C64261,847108,Male,36-45,New
C64262,786188,Female,36-45,New
C64263,712245,Female,26-35,Returning
C64264,465447,Male,18-25,Loyal
C64265,614806,Female,18-25,New
C64266,734003,Female,65+,Returning
C64267,142022,Female,26-35,Loyal
C64268,263139,Male,56-65,New
C64269,711201,Male,46-55,New
C64270,263126,Male,46-55,Returning
C64271,209866,Female,36-45,New
C64272,477660,Male,26-35,New
C64273,191203,Male,46-55,Returning
C64274,393105,Male,26-35,New
C64275,722202,Female,46-55,New
C64276,144518,Female,26-35,New
C64277,799281,Male,36-45,New
C64278,686664,Male,36-45,New
C64279,522612,Male,65+,New
C64280,683542,Female,46-55,Returning
C64281,768215,Female,36-45,Returning
C64282,144527,Female,65+,Returning
C64283,689675,Male,18-25,New
C64284,122012,Female,46-55,New
C64285,504306,Male,36-45,Returning
C64286,416006,Male,36-45,Loyal
C64287,571234,Male,46-55,Returning
C64288,609604,Male,65+,Loyal
C64289,505526,Male,65+,New
C64290,571440,Male,46-55,New
C64291,766019,Male,26-35,Loyal
C64292,466665,Male,56-65,Loyal
C64293,671322,Male,26-35,New
C64294,731221,Female,36-45,Returning
C64295,250402,Male,36-45,Returning
C64296,173206,Female,36-45,Loyal
C64297,757021,Female,46-55,Returning
C64298,382450,Female,26-35,New
C64299,321028,Female,46-55,New
C64300,627006,Male,26-35,Returning
C64301,768217,Female,36-45,Returning
C64302,744107,Female,36-45,Returning
C64303,306503,Male,36-45,New
C64304,533211,Male,56-65,New
C64305,636812,Male,56-65,New
C64306,581356,Male,36-45,New
C64307,735234,Male,36-45,Returning
C64308,400089,Male,36-45,New
C64309,415508,Male,36-45,New
C64310,507182,Male,36-45,Loyal
C64311,524318,Male,26-35,Loyal
C64312,125121,Female,46-55,Returning
C64313,766001,Female,56-65,New
C64314,629169,Female,36-45,Loyal
C64315,521178,Male,26-35,Returning
C64316,641039,Male,56-65,Loyal
C64317,262501,Male,46-55,Returning
C64318,221201,Female,36-45,New
C64319,757031,Male,46-55,Returning
C64320,627813,Male,46-55,New
C64321,110060,Female,26-35,New
C64322,184210,Female,26-35,Loyal
C64323,387335,Male,36-45,New
C64324,585225,Female,46-55,New
C64325,475685,Male,26-35,Returning
C64326,781302,Male,18-25,New
C64327,124501,Male,26-35,Returning
C64328,203150,Male,18-25,New
C64329,581308,Female,36-45,New
C64330,700139,Female,18-25,Returning
C64331,731241,Male,18-25,New
C64332,531055,Male,18-25,Returning
C64333,321026,Female,36-45,New
C64334,785693,Female,56-65,New
C64335,608702,Male,46-55,New
C64336,756020,Male,36-45,Returning
C64337,829105,Male,26-35,New
C64338,523367,Male,26-35,Returning
C64339,503302,Male,26-35,Returning
C64340,313706,Male,46-55,Returning
C64341,695508,Male,36-45,Returning
C64342,797112,Female,36-45,New
C64343,522412,Male,56-65,New
C64344,143305,Male,36-45,Returning
C64345,712232,Male,56-65,New
C64346,335513,Male,36-45,Loyal
C64347,847402,Male,36-45,Returning
C64348,682305,Male,36-45,Returning
C64349,855114,Male,18-25,New
C64350,144009,Female,36-45,New
C64351,515631,Female,36-45,New
C64352,508206,Male,18-25,New
C64353,313011,Male,26-35,Returning
C64354,182141,Male,26-35,Returning
C64355,515775,Female,36-45,Returning
C64356,796501,Female,46-55,Loyal
C64357,274509,Female,26-35,New
C64358,384410,Female,36-45,New
C64359,425419,Female,56-65,Returning
C64360,762100,Male,46-55,New
C64361,212655,Male,36-45,Returning
C64362,828133,Male,26-35,New
C64363,461661,Male,36-45,Loyal
C64364,630606,Female,36-45,New
C64365,622209,Male,56-65,Returning
C64366,423302,Male,36-45,Returning
C64367,713326,Female,26-35,Returning
C64368,847429,Male,36-45,Returning
C64369,495220,Female,18-25,New
C64370,603301,Female,26-35,New
C64371,585202,Female,26-35,New
C64372,208014,Male,26-35,Returning
C64373,445302,Male,36-45,New
C64374,205264,Female,36-45,Loyal
C64375,323614,Female,36-45,New
C64376,795011,Male,26-35,New
C64377,784104,Female,46-55,New
C64378,151204,Male,46-55,New
C64379,577529,Female,26-35,New
C64380,576212,Male,26-35,New
C64381,413520,Male,46-55,New
C64382,272206,Male,36-45,Returning
C64383,212308,Male,36-45,New
C64384,343040,Male,36-45,New
C64385,691502,Male,26-35,Loyal
C64386,628151,Male,46-55,New
C64387,324005,Male,56-65,New
C64388,742123,Male,36-45,New
C64389,132122,Male,36-45,New
C64390,244712,Male,26-35,New
C64391,769011,Female,26-35,Returning
C64392,322203,Male,46-55,Returning
C64393,841302,Male,36-45,New
C64394,172027,Female,56-65,Returning
C64395,829135,Male,56-65,Returning
C64396,277501,Female,18-25,New
C64397,788123,Male,46-55,New
C64398,713321,Female,26-35,New
C64399,303119,Male,46-55,New
C64400,509350,Female,36-45,Loyal
C64401,700076,Male,36-45,Returning
C64402,458667,Male,36-45,New
C64403,686121,Male,18-25,Loyal
C64404,583115,Female,36-45,Returning
C64405,231210,Male,46-55,Returning
C64406,768211,Female,26-35,Returning
C64407,802203,Female,36-45,New
C64408,464884,Male,36-45,New
C64409,851204,Male,65+,Loyal
C64410,630201,Male,36-45,Returning
C64411,783394,Male,26-35,Loyal
C64412,110015,Male,56-65,Returning
C64413,682025,Female,26-35,New
C64414,576283,Male,36-45,New
C64415,445205,Male,46-55,Loyal
C64416,424002,Male,46-55,New
C64417,425001,Female,65+,Loyal
C64418,461775,Male,36-45,New
C64419,172109,Male,26-35,Returning
C64420,591131,Male,26-35,New
C64421,535214,Female,46-55,Returning
C64422,364001,Female,36-45,Loyal
C64423,509382,Male,46-55,Loyal
C64424,423104,Male,46-55,New
C64425,306104,Male,26-35,Returning
C64426,521207,Male,46-55,New
C64427,522102,Female,46-55,Returning
C64428,425407,Female,26-35,Returning
C64429,562149,Female,26-35,New
C64430,621103,Female,36-45,New
C64431,801109,Male,36-45,Loyal
C64432,756100,Male,56-65,New
C64433,678505,Male,46-55,New
C64434,623605,Male,46-55,Loyal
C64435,848129,Male,36-45,New
C64436,251202,Male,26-35,New
C64437,263639,Male,56-65,Returning
C64438,574110,Male,36-45,New
C64439,147005,Male,36-45,Loyal
C64440,261204,Male,65+,New
C64441,305817,Male,56-65,New
C64442,670631,Female,26-35,New
C64443,571404,Male,36-45,Returning
C64444,577219,Male,46-55,Returning
C64445,396020,Male,36-45,Loyal
C64446,843112,Male,18-25,New
C64447,303005,Female,36-45,Loyal
C64448,642102,Male,46-55,Returning
C64449,781318,Female,36-45,New
C64450,451001,Female,65+,Returning
C64451,142046,Female,18-25,Loyal
C64452,854315,Male,46-55,Returning
C64453,695028,Male,36-45,New
C64454,274408,Male,36-45,Returning
C64455,688540,Female,26-35,New
C64456,507140,Female,26-35,New
C64457,382010,Male,65+,New
C64458,624622,Male,26-35,New
C64459,323801,Male,26-35,Returning
C64460,795130,Male,46-55,New
C64461,689572,Male,18-25,Returning
C64462,143515,Female,36-45,New
C64463,394250,Female,36-45,Returning
C64464,276202,Male,26-35,New
C64465,271305,Male,36-45,New
C64466,670651,Female,46-55,Loyal
C64467,396060,Male,26-35,Returning
C64468,516431,Male,18-25,New
C64469,851134,Male,36-45,Returning
C64470,342029,Male,36-45,Loyal
C64471,277121,Female,18-25,Returning
C64472,506167,Female,65+,Returning
C64473,175140,Male,36-45,New
C64474,521369,Male,36-45,New
C64475,605104,Male,18-25,New
C64476,311408,Male,36-45,Returning
C64477,131029,Male,26-35,Returning
C64478,787052,Male,56-65,Returning
C64479,303107,Male,26-35,Returning
C64480,852125,Female,18-25,New
C64481,531084,Male,36-45,New
C64482,501144,Male,18-25,New
C64483,841305,Male,36-45,New
C64484,757002,Male,46-55,New
C64485,244104,Male,26-35,New
C64486,173218,Female,36-45,New
C64487,636204,Male,56-65,Returning
C64488,754223,Male,36-45,New
C64489,133104,Male,26-35,Loyal
C64490,583238,Male,26-35,Loyal
C64491,248199,Female,36-45,Returning
C64492,689107,Male,26-35,Returning
C64493,440019,Female,18-25,New
C64494,689592,Male,18-25,New
C64495,643103,Female,26-35,Returning
C64496,689650,Male,36-45,Loyal
C64497,231215,Female,36-45,Returning
C64498,757027,Female,18-25,Loyal
C64499,331030,Female,46-55,New
C64500,500062,Female,26-35,New
C64501,835225,Male,65+,Returning
C64502,365540,Male,26-35,Returning
C64503,800019,Male,46-55,Returning
C64504,581365,Male,56-65,New
C64505,524306,Female,26-35,New
C64506,229206,Female,36-45,Returning
C64507,686518,Male,26-35,Returning
C64508,790114,Male,46-55,Returning
C64509,250101,Female,26-35,New
C64510,493196,Female,26-35,New
C64511,635601,Male,36-45,Loyal
C64512,783332,Male,36-45,New
C64513,413227,Female,36-45,Returning
C64514,370155,Female,46-55,New
C64515,743235,Male,36-45,New
C64516,140405,Male,46-55,Returning
C64517,535218,Male,46-55,New
C64518,686544,Male,46-55,Returning
C64519,770001,Male,18-25,New
C64520,533431,Male,46-55,New
C64521,628751,Male,36-45,New
C64522,630551,Male,36-45,Loyal
C64523,756029,Female,56-65,New
C64524,757016,Male,26-35,New
C64525,533296,Female,46-55,New
C64526,635115,Male,56-65,Returning
C64527,756043,Male,56-65,New
C64528,788150,Male,18-25,Returning
C64529,176073,Female,18-25,Returning
C64530,400091,Female,18-25,New
C64531,243723,Male,26-35,Returning
C64532,415702,Male,26-35,Returning
C64533,303123,Female,36-45,New
C64534,212641,Female,26-35,New
C64535,643205,Female,26-35,New
C64536,755043,Male,36-45,New
C64537,444103,Male,36-45,New
C64538,585327,Male,56-65,New
C64539,754246,Male,36-45,Returning
C64540,524403,Male,18-25,Returning
C64541,743166,Male,18-25,Returning
C64542,360360,Female,36-45,Loyal
C64543,243126,Female,26-35,New
C64544,641662,Male,46-55,New
C64545,413404,Female,26-35,Returning
C64546,760007,Female,26-35,Returning
C64547,324007,Female,36-45,Returning
C64548,731221,Male,36-45,New
C64549,414110,Male,46-55,Returning
C64550,384310,Male,36-45,Loyal
C64551,843326,Female,36-45,New
C64552,732123,Male,36-45,New
C64553,421503,Male,26-35,New
C64554,786153,Male,18-25,Returning
C64555,828132,Male,36-45,Returning
C64556,691319,Male,26-35,New
C64557,847408,Male,26-35,Returning
C64558,626202,Female,65+,Loyal
C64559,453661,Female,46-55,New
C64560,828301,Male,36-45,Returning
C64561,741201,Female,56-65,Returning
C64562,518350,Male,46-55,New
C64563,458220,Male,36-45,Loyal
C64564,754109,Male,46-55,New
C64565,700074,Female,26-35,New
C64566,691303,Female,26-35,New
C64567,494111,Male,36-45,New
C64568,743424,Male,46-55,New
C64569,272164,Male,18-25,Returning
C64570,171225,Female,36-45,Returning
C64571,272163,Male,36-45,New
C64572,831011,Male,18-25,Loyal
C64573,147202,Male,26-35,New
C64574,471001,Female,36-45,Loyal
C64575,125004,Male,26-35,Returning
C64576,451220,Male,46-55,New
C64577,425113,Male,36-45,Returning
C64578,560107,Female,18-25,Returning
C64579,173202,Male,26-35,New
C64580,637301,Male,46-55,New
C64581,626126,Female,56-65,Returning
C64582,834006,Female,46-55,Returning
C64583,796410,Female,18-25,New
C64584,522005,Male,65+,New
C64585,630201,Female,65+,Loyal
C64586,505102,Male,46-55,Returning
C64587,843102,Male,36-45,New
C64588,835213,Female,46-55,New
C64589,786150,Male,26-35,New
C64590,609609,Male,46-55,Returning
C64591,248145,Male,26-35,Returning
C64592,695504,Male,46-55,New
C64593,176029,Male,26-35,New
C64594,305817,Female,36-45,New
C64595,802165,Male,36-45,Loyal
C64596,303325,Female,56-65,New
C64597,176315,Male,46-55,Returning
C64598,505209,Female,36-45,New
C64599,411041,Female,46-55,Returning
C64600,174004,Male,26-35,New
C64601,736159,Female,36-45,Loyal
C64602,829201,Female,26-35,Returning
C64603,752013,Female,18-25,New
C64604,410206,Male,26-35,Returning
C64605,425102,Male,26-35,Returning
C64606,822115,Male,36-45,New
C64607,622103,Male,46-55,New
C64608,784111,Male,36-45,New
C64609,841224,Female,18-25,Loyal
C64610,533214,Male,36-45,Returning
C64611,416417,Male,18-25,New
C64612,403707,Female,36-45,New
C64613,612904,Female,36-45,New
C64614,314030,Female,18-25,Returning
C64615,344032,Female,36-45,New
C64616,769008,Female,56-65,Returning
C64617,522003,Female,56-65,New
C64618,581326,Male,18-25,New
C64619,487001,Female,36-45,New
C64620,760004,Male,36-45,Loyal
C64621,679503,Male,36-45,New
C64622,570019,Male,26-35,Returning
C64623,333704,Male,18-25,Returning
C64624,414306,Female,18-25,New
C64625,396045,Female,46-55,Returning
C64626,176206,Male,36-45,New
C64627,642112,Female,46-55,Loyal
C64628,574328,Female,56-65,Loyal
C64629,781381,Female,46-55,Returning
C64630,385135,Female,46-55,Returning
C64631,277303,Male,26-35,New
