review_id,order_id,review_score,review_comment_message,review_date
R87528,O97413,5,No comment,2022-06-13
R87529,O40975,4,Product as described. Good value.,
R87530,O45729,5,Very satisfied with the purchase.,2025-10-13
R87531,O85079,4,Excellent quality and service.,
R87532,O90416,5,Product as described. Good value.,2024-12-23
R87533,O80763,5,No comment,2021-06-17
R87534,O83156,4,Excellent quality and service.,2021-09-12
R87535,O97907,4,No comment,
R87536,O95021,5,No comment,
R87537,O60420,5,Excellent quality and service.,2022-01-19
R87538,O29263,5,Excellent quality and service.,
R87539,O01830,5,No comment,2025-10-08
R87540,O88711,4,Initiated return; refund received.,2025-10-08
R87541,O44321,2,No comment,
R87542,O41548,4,No comment,2022-08-12
R87543,O74215,4,Very satisfied with the purchase.,2024-12-10
R87544,O33327,1,No comment,2023-12-25
R87545,O33886,4,Great product and quick delivery.,2023-04-08
R87546,O38227,5,No comment,2023-05-13
R87547,O66343,5,No comment,2025-07-04
R87548,O28625,1,No comment,
R87549,O73490,1,No comment,2025-03-10
R87550,O10012,4,Very satisfied with the purchase.,2023-04-20
R87551,O57021,1,Delivery was delayed and support was unhelpful.,2025-11-13
R87552,O84616,4,Very satisfied with the purchase.,
R87553,O82211,4,Product as described. Good value.,
R87554,O13238,5,Very satisfied with the purchase.,
R87555,O00373,5,Product as described. Good value.,
R87556,O85906,5,Great product and quick delivery.,2023-07-13
R87557,O95430,5,Very satisfied with the purchase.,2023-07-16
R87558,O58411,5,Very satisfied with the purchase.,2021-01-10
R87559,O55859,5,Very satisfied with the purchase.,2023-08-18
R87560,O02655,4,Very satisfied with the purchase.,2022-06-06
R87561,O79088,4,Product as described. Good value.,
R87562,O74239,5,Product as described. Good value.,2022-02-18
R87563,O89656,3,Packaging was fine. Works as intended.,2021-12-11
R87564,O20349,1,No comment,2022-11-19
R87565,O60310,1,Item arrived damaged.,
R87566,O25865,4,No comment,
R87567,O88140,5,Very satisfied with the purchase.,2021-10-10
R87568,O34071,5,Excellent quality and service.,
R87569,O80145,4,Great product and quick delivery.,2025-10-06
R87570,O42074,5,Very satisfied with the purchase.,
R87571,O52123,2,Disappointed with the quality.,2024-12-13
R87572,O88662,5,Product as described. Good value.,2025-06-06
R87573,O31220,5,No comment,
R87574,O16071,5,Very satisfied with the purchase.,
R87575,O18680,2,No comment,
R87576,O52347,5,No comment,2023-08-17
R87577,O18857,1,No comment,
R87578,O36844,2,No comment,2025-08-12
R87579,O36793,5,No comment,
R87580,O46181,5,Very satisfied with the purchase.,
R87581,O46511,3,No comment,2024-10-16
R87582,O76523,5,Product as described. Good value.,
R87583,O05372,5,Product as described. Good value.,2021-07-12
R87584,O39477,5,Product as described. Good value.,
R87585,O74544,4,No comment,2024-06-22
R87586,O22839,4,Product as described. Good value.,2025-08-18
R87587,O98791,5,No comment,2022-04-07
R87588,O74685,5,No comment,2022-12-13
R87589,O78135,5,Did not fit the requirement; returned.,2023-07-12
R87590,O27578,1,No comment,
R87591,O58757,1,Cancelled due to change of mind.,2023-04-12
R87592,O75123,3,No comment,
R87593,O64222,4,Great product and quick delivery.,
R87594,O16269,5,Great product and quick delivery.,
R87595,O22736,2,Delivery was delayed and support was unhelpful.,
R87596,O71604,5,No comment,2023-12-18
R87597,O35601,5,Returned as product did not match description.,
R87598,O01872,5,Excellent quality and service.,
R87599,O13949,5,Excellent quality and service.,2022-01-15
R87600,O26175,5,No comment,2025-03-07
R87601,O94792,4,Product as described. Good value.,2023-08-23
R87602,O20589,5,No comment,
R87603,O70411,3,No comment,
R87604,O07473,3,No comment,2023-06-08
R87605,O12851,5,Very satisfied with the purchase.,
R87606,O92162,4,No comment,2024-07-14
R87607,O52564,1,No comment,2021-07-07
R87608,O26316,5,No comment,2022-09-11
R87609,O81197,5,No comment,
R87610,O39723,5,No comment,
R87611,O04600,5,Product as described. Good value.,
R87612,O19360,5,Product as described. Good value.,
R87613,O14437,5,Very satisfied with the purchase.,2022-10-08
R87614,O87327,5,Very satisfied with the purchase.,
R87615,O46705,4,Very satisfied with the purchase.,2025-11-08
R87616,O92491,5,Great product and quick delivery.,
R87617,O56845,5,Very satisfied with the purchase.,2024-06-20
R87618,O60406,5,Great product and quick delivery.,
R87619,O85247,5,Very satisfied with the purchase.,2022-10-15
R87620,O47639,2,No comment,
R87621,O52790,1,Delivery was delayed and support was unhelpful.,2023-12-05
R87622,O19853,1,Disappointed with the quality.,
R87623,O55439,5,Excellent quality and service.,
R87624,O82842,4,Very satisfied with the purchase.,
R87625,O19098,3,No comment,2023-07-14
R87626,O54077,4,No comment,
R87627,O59617,5,Very satisfied with the purchase.,2023-12-18
R87628,O66978,3,No comment,2022-10-11
R87629,O86623,5,No comment,2023-12-10
R87630,O33514,5,No comment,2025-07-04
R87631,O21147,2,Disappointed with the quality.,
R87632,O89383,4,No comment,
R87633,O60874,5,Excellent quality and service.,
R87634,O84377,5,Excellent quality and service.,2024-04-05
R87635,O25461,5,No comment,2023-02-14
R87636,O66821,5,No comment,
R87637,O21515,1,Not as described.,2023-02-05
R87638,O00103,3,No comment,
R87639,O29669,5,Very satisfied with the purchase.,2025-07-03
R87640,O38924,2,Payment issue led to cancellation.,
R87641,O27110,2,No comment,
R87642,O46349,5,Very satisfied with the purchase.,
R87643,O00349,5,No comment,
R87644,O98408,3,Product is okay for the price.,
R87645,O30934,5,No comment,2025-05-13
R87646,O01069,5,Product as described. Good value.,2022-03-11
R87647,O19146,5,No comment,
R87648,O81721,5,Initiated return; refund received.,2022-04-15
R87649,O99199,5,Excellent quality and service.,
R87650,O76054,4,Excellent quality and service.,2024-07-12
R87651,O97847,5,Excellent quality and service.,
R87652,O50851,1,Delivery was delayed and support was unhelpful.,
R87653,O60347,5,No comment,
R87654,O97333,4,No comment,
R87655,O47569,5,Great product and quick delivery.,
R87656,O99002,5,Excellent quality and service.,
R87657,O86138,4,Very satisfied with the purchase.,
R87658,O68495,5,Great product and quick delivery.,2023-07-11
R87659,O53510,4,Product as described. Good value.,2023-10-05
R87660,O92495,5,No comment,2023-01-04
R87661,O83082,1,No comment,
R87662,O11389,4,Great product and quick delivery.,2022-01-12
R87663,O70723,5,No comment,
R87664,O66769,2,Disappointed with the quality.,
R87665,O14357,5,No comment,2025-05-15
R87666,O75860,5,Very satisfied with the purchase.,
R87667,O55966,1,No comment,2023-01-14
R87668,O57249,5,Very satisfied with the purchase.,2025-10-14
R87669,O73322,5,Great product and quick delivery.,2024-04-16
R87670,O68087,2,Disappointed with the quality.,2023-11-14
R87671,O26815,1,No comment,
R87672,O55090,5,Great product and quick delivery.,2022-05-20
R87673,O35651,5,No comment,2021-06-18
R87674,O12358,5,Very satisfied with the purchase.,2022-05-16
R87675,O63885,5,Product as described. Good value.,2025-10-09
R87676,O00201,5,Great product and quick delivery.,2025-07-05
R87677,O62115,5,Very satisfied with the purchase.,
R87678,O44566,1,Cancelled due to change of mind.,
R87679,O11361,1,No comment,2025-08-03
R87680,O13920,5,Great product and quick delivery.,2023-04-14
R87681,O78152,5,No comment,
R87682,O44422,3,Packaging was fine. Works as intended.,2024-07-08
R87683,O47227,5,Excellent quality and service.,
R87684,O60555,4,Great product and quick delivery.,
R87685,O72644,5,Great product and quick delivery.,
R87686,O41664,4,Great product and quick delivery.,
R87687,O07758,5,Very satisfied with the purchase.,2024-09-22
R87688,O40462,5,No comment,2022-06-11
R87689,O22442,5,No comment,
R87690,O82755,4,Very satisfied with the purchase.,
R87691,O79124,4,No comment,2023-08-14
R87692,O30785,3,No comment,
R87693,O39608,5,Excellent quality and service.,
R87694,O47400,1,Delivery was delayed and support was unhelpful.,
R87695,O09917,5,Great product and quick delivery.,2024-06-15
R87696,O34343,4,Product as described. Good value.,2023-12-18
R87697,O83376,4,No comment,
R87698,O08671,4,No comment,2023-08-23
R87699,O37803,4,No comment,2023-08-10
R87700,O09413,5,Excellent quality and service.,
R87701,O88432,5,Great product and quick delivery.,
R87702,O68758,5,Returned due to defects.,
R87703,O19887,5,Product as described. Good value.,
R87704,O50674,4,No comment,2022-02-22
R87705,O24527,4,Excellent quality and service.,2022-03-12
R87706,O40386,5,No comment,2025-02-17
R87707,O30587,1,Did not fit the requirement; returned.,
R87708,O51552,5,No comment,2022-01-15
R87709,O22181,5,Payment issue led to cancellation.,2023-02-06
R87710,O00408,5,No comment,
R87711,O22033,1,Disappointed with the quality.,
R87712,O03872,1,No comment,2025-01-17
R87713,O46041,5,Product as described. Good value.,2024-03-19
R87714,O24185,4,Product as described. Good value.,2021-08-26
R87715,O82635,5,Returned due to defects.,
R87716,O06770,3,No comment,
R87717,O95651,5,Great product and quick delivery.,2025-06-02
R87718,O76668,4,No comment,2024-10-17
R87719,O69529,5,Very satisfied with the purchase.,
R87720,O27452,1,No comment,2021-11-22
R87721,O30949,5,No comment,
R87722,O38971,5,Great product and quick delivery.,
R87723,O13477,4,No comment,
R87724,O97457,5,Product as described. Good value.,
R87725,O39599,1,Delivery was delayed and support was unhelpful.,2024-10-10
R87726,O93262,5,Excellent quality and service.,2025-11-21
R87727,O82813,4,Excellent quality and service.,2023-08-14
R87728,O78255,5,Very satisfied with the purchase.,2022-10-24
R87729,O51714,5,No comment,2021-06-09
R87730,O33631,5,Very satisfied with the purchase.,
R87731,O80751,3,No comment,2025-12-16
R87732,O34462,5,No comment,
R87733,O73055,1,Not as described.,2022-11-13
R87734,O56494,5,Great product and quick delivery.,2023-08-10
R87735,O54795,1,Not as described.,2025-07-08
R87736,O96643,5,Excellent quality and service.,2025-05-12
R87737,O28049,5,No comment,2025-02-15
R87738,O82649,5,No comment,
R87739,O07809,4,No comment,
R87740,O59816,3,No comment,2022-11-04
R87741,O26924,3,No comment,2021-07-12
R87742,O79095,4,Product as described. Good value.,
R87743,O96020,5,Great product and quick delivery.,
R87744,O62902,1,Not as described.,2025-01-12
R87745,O39748,5,Very satisfied with the purchase.,
R87746,O08855,5,No comment,
R87747,O68100,5,Product as described. Good value.,2023-06-13
R87748,O65476,5,No comment,2024-03-24
R87749,O96197,3,No comment,
R87750,O43438,5,No comment,
R87751,O80806,4,Excellent quality and service.,
R87752,O29334,5,Great product and quick delivery.,
R87753,O58847,5,No comment,
R87754,O02654,4,Very satisfied with the purchase.,
R87755,O12835,1,Delivery was delayed and support was unhelpful.,
R87756,O31082,4,Product as described. Good value.,
R87757,O27697,3,No comment,
R87758,O83854,1,No comment,2022-08-08
R87759,O78022,5,Initiated return; refund received.,
R87760,O25287,5,Great product and quick delivery.,
R87761,O12986,3,No comment,
R87762,O42455,5,Product as described. Good value.,
R87763,O57724,5,Product as described. Good value.,
R87764,O82751,5,Product as described. Good value.,
R87765,O31029,5,No comment,2021-07-12
R87766,O49437,5,Great product and quick delivery.,
R87767,O65246,5,Product as described. Good value.,2022-12-09
R87768,O27668,2,Returned as product did not match description.,2023-05-20
R87769,O75292,4,No comment,2023-11-22
R87770,O45494,4,No comment,
R87771,O80173,1,Item arrived damaged.,2023-07-23
R87772,O20712,5,Order cancelled by the seller.,
R87773,O36694,5,Very satisfied with the purchase.,
R87774,O48091,1,Delivery was delayed and support was unhelpful.,2025-10-17
R87775,O83604,5,Very satisfied with the purchase.,2024-10-09
R87776,O90518,3,Returned as product did not match description.,
R87777,O76579,4,Great product and quick delivery.,
R87778,O93329,1,No comment,2021-06-20
R87779,O57344,1,Order was cancelled shortly after placing.,
R87780,O72746,5,Product as described. Good value.,
R87781,O81800,3,No comment,2022-07-21
R87782,O37246,5,Did not fit the requirement; returned.,2023-01-07
R87783,O16763,5,Cancelled due to change of mind.,
R87784,O08363,1,No comment,2024-09-24
R87785,O37186,5,Product as described. Good value.,2022-10-13
R87786,O78467,5,No comment,
R87787,O27684,4,Payment issue led to cancellation.,
R87788,O10694,4,Product as described. Good value.,
R87789,O52305,5,No comment,2024-12-13
R87790,O61244,5,Excellent quality and service.,2025-06-21
R87791,O43600,1,Disappointed with the quality.,2022-05-10
R87792,O31508,5,Product as described. Good value.,2025-04-20
R87793,O53089,5,Great product and quick delivery.,2025-08-04
R87794,O12572,1,Not as described.,
R87795,O37820,5,No comment,
R87796,O86666,1,Delivery was delayed and support was unhelpful.,
R87797,O00552,5,Order was cancelled shortly after placing.,
R87798,O22926,1,Item arrived damaged.,2022-09-17
R87799,O98483,4,Product as described. Good value.,
R87800,O15755,1,No comment,
R87801,O71338,5,Excellent quality and service.,
R87802,O09927,4,Excellent quality and service.,2025-08-07
R87803,O00730,5,No comment,
R87804,O10280,4,No comment,
R87805,O71462,5,No comment,2021-03-06
R87806,O66811,1,Item arrived damaged.,2024-01-20
R87807,O30006,5,No comment,2022-01-10
R87808,O73146,3,Packaging was fine. Works as intended.,
R87809,O22529,5,No comment,2022-04-22
R87810,O47942,5,Product as described. Good value.,
R87811,O41742,5,Product as described. Good value.,2022-03-18
R87812,O32305,1,No comment,2024-09-15
R87813,O18158,4,Returned as product did not match description.,2022-12-16
R87814,O96392,5,Excellent quality and service.,2022-11-16
R87815,O99713,5,Very satisfied with the purchase.,2023-10-15
R87816,O90698,5,No comment,
R87817,O80259,1,Delivery was delayed and support was unhelpful.,2022-01-06
R87818,O36956,5,Excellent quality and service.,2025-04-08
R87819,O08064,5,No comment,2022-05-05
R87820,O60159,5,No comment,
R87821,O19723,5,Excellent quality and service.,2025-09-06
R87822,O18010,4,Product as described. Good value.,2025-04-20
R87823,O14488,1,Disappointed with the quality.,2022-09-12
R87824,O96843,5,No comment,
R87825,O94840,5,No comment,
R87826,O77683,5,No comment,
R87827,O95829,1,Disappointed with the quality.,
R87828,O18815,5,Very satisfied with the purchase.,2023-09-08
R87829,O85235,5,Order was cancelled shortly after placing.,
R87830,O91172,1,Not as described.,
R87831,O92937,1,Not as described.,
R87832,O07337,1,Disappointed with the quality.,2022-12-04
R87833,O40210,1,Disappointed with the quality.,
R87834,O43345,3,Packaging was fine. Works as intended.,2023-11-13
R87835,O53206,5,Excellent quality and service.,2023-02-05
R87836,O10194,5,Great product and quick delivery.,2025-08-16
R87837,O34410,1,No comment,
R87838,O59449,4,No comment,2024-06-13
R87839,O70781,4,No comment,
R87840,O26351,5,No comment,2024-12-18
R87841,O48024,4,No comment,
R87842,O36507,1,No comment,
R87843,O40726,1,No comment,2025-05-11
R87844,O20945,1,Disappointed with the quality.,2021-01-21
R87845,O72277,5,Excellent quality and service.,2022-11-12
R87846,O05655,1,No comment,
R87847,O65892,4,No comment,
R87848,O96669,4,No comment,
R87849,O14754,5,Great product and quick delivery.,
R87850,O57884,5,Cancelled due to change of mind.,
R87851,O10146,5,No comment,
R87852,O35266,5,Product as described. Good value.,2021-08-15
R87853,O12610,5,Excellent quality and service.,2024-08-03
R87854,O08160,5,Product as described. Good value.,2023-12-09
R87855,O00990,1,Delivery was delayed and support was unhelpful.,2021-04-05
R87856,O63440,5,No comment,
R87857,O71041,5,Very satisfied with the purchase.,2024-04-16
R87858,O12414,5,Product as described. Good value.,2025-07-13
R87859,O03731,5,Excellent quality and service.,2023-05-14
R87860,O98920,5,Returned due to defects.,
R87861,O68863,5,Product as described. Good value.,
R87862,O35330,4,Product as described. Good value.,2024-11-11
R87863,O75213,5,Very satisfied with the purchase.,
R87864,O94760,4,No comment,2025-05-18
R87865,O23548,5,No comment,
R87866,O72597,4,No comment,
R87867,O84348,5,Great product and quick delivery.,2023-02-14
R87868,O05769,5,No comment,
R87869,O40348,5,Great product and quick delivery.,
R87870,O49922,4,No comment,2022-04-16
R87871,O69709,5,Very satisfied with the purchase.,
R87872,O47154,5,Very satisfied with the purchase.,
R87873,O35776,5,Great product and quick delivery.,
R87874,O29438,5,Great product and quick delivery.,
R87875,O01371,5,Very satisfied with the purchase.,
R87876,O23792,5,No comment,2024-02-24
R87877,O23070,5,No comment,2024-03-11
R87878,O81454,5,Great product and quick delivery.,
R87879,O89213,2,Delivery was delayed and support was unhelpful.,
R87880,O73665,4,Product as described. Good value.,2024-07-13
R87881,O25987,5,No comment,2021-11-16
R87882,O65682,5,Product as described. Good value.,
R87883,O29552,4,No comment,2022-05-12
R87884,O63769,3,No comment,
R87885,O23805,5,Excellent quality and service.,
R87886,O92948,5,No comment,
R87887,O89379,5,No comment,2024-05-13
R87888,O11088,4,No comment,2023-11-17
R87889,O18674,5,Product as described. Good value.,
R87890,O82562,5,No comment,
R87891,O27617,3,No comment,
R87892,O57917,1,No comment,
R87893,O22835,5,No comment,2022-01-05
R87894,O07520,5,Great product and quick delivery.,2023-08-16
R87895,O86561,5,No comment,
R87896,O08043,2,No comment,
R87897,O39612,5,No comment,
R87898,O83307,5,Very satisfied with the purchase.,2022-06-16
R87899,O25950,4,No comment,2021-01-17
R87900,O62618,5,Excellent quality and service.,
R87901,O48391,5,No comment,
R87902,O20884,5,Excellent quality and service.,2024-12-16
R87903,O53652,1,No comment,2024-08-19
R87904,O18751,1,Disappointed with the quality.,2022-05-07
R87905,O16824,5,Great product and quick delivery.,2021-12-09
R87906,O46923,5,Great product and quick delivery.,
R87907,O52799,5,Excellent quality and service.,2025-01-19
R87908,O59503,5,Excellent quality and service.,
R87909,O09258,5,Excellent quality and service.,2023-05-09
R87910,O36981,5,No comment,2025-04-06
R87911,O54465,5,No comment,2024-01-02
R87912,O81186,4,No comment,2021-10-16
R87913,O69195,5,Very satisfied with the purchase.,
R87914,O38359,5,Very satisfied with the purchase.,
R87915,O03048,4,Great product and quick delivery.,2021-09-11
R87916,O08047,4,No comment,2024-10-16
R87917,O44043,1,Not as described.,
R87918,O79912,1,Returned as product did not match description.,2025-02-25
R87919,O06144,1,No comment,2025-07-20
R87920,O77947,5,Very satisfied with the purchase.,2025-09-19
R87921,O47050,5,No comment,
R87922,O87614,5,No comment,2025-11-14
R87923,O21971,1,No comment,
R87924,O05460,5,Product as described. Good value.,2025-05-05
R87925,O94230,5,Did not fit the requirement; returned.,
R87926,O05898,5,Excellent quality and service.,2021-06-22
R87927,O98117,4,Product as described. Good value.,
R87928,O27177,4,Great product and quick delivery.,2021-10-15
R87929,O94505,2,No comment,2024-09-08
R87930,O59287,4,No comment,2023-11-13
R87931,O26571,4,Excellent quality and service.,
R87932,O42848,4,No comment,2022-07-19
R87933,O54155,5,Order cancelled by the seller.,
R87934,O49669,5,Excellent quality and service.,
R87935,O31378,1,Did not fit the requirement; returned.,2022-03-11
R87936,O22236,4,Great product and quick delivery.,2024-04-24
R87937,O64475,4,No comment,
R87938,O08962,5,No comment,2023-02-20
R87939,O05699,5,No comment,
R87940,O18139,5,Product as described. Good value.,
R87941,O52329,4,Great product and quick delivery.,2023-02-11
R87942,O53594,5,Product as described. Good value.,2023-03-11
R87943,O68567,2,Disappointed with the quality.,
R87944,O02263,2,No comment,
R87945,O16460,5,Great product and quick delivery.,
R87946,O61818,5,Product as described. Good value.,
R87947,O35771,5,No comment,2025-01-20
R87948,O69123,5,Excellent quality and service.,2023-01-09
R87949,O66080,3,Product is okay for the price.,
R87950,O57504,5,No comment,2023-04-10
R87951,O05991,1,No comment,
R87952,O64860,5,No comment,2022-12-08
R87953,O60872,2,No comment,2023-05-17
R87954,O25910,4,Product as described. Good value.,
R87955,O16749,1,Delivery was delayed and support was unhelpful.,
R87956,O64817,5,Very satisfied with the purchase.,
R87957,O09173,5,No comment,2025-12-04
R87958,O84435,2,No comment,
R87959,O13111,3,No comment,
R87960,O29405,4,No comment,
R87961,O81178,5,Product as described. Good value.,
R87962,O16951,5,Very satisfied with the purchase.,2025-08-08
R87963,O18776,5,No comment,2025-07-13
R87964,O38775,5,No comment,
R87965,O66550,1,Not as described.,
R87966,O08606,2,Item arrived damaged.,2025-01-15
R87967,O76869,5,Great product and quick delivery.,
R87968,O27879,5,Great product and quick delivery.,2025-04-17
R87969,O62077,1,No comment,
R87970,O30378,5,No comment,2025-11-10
R87971,O76108,1,No comment,2024-02-04
R87972,O39863,4,No comment,
R87973,O56958,5,Very satisfied with the purchase.,2022-03-08
R87974,O33747,5,No comment,2025-12-03
R87975,O36667,5,Very satisfied with the purchase.,2021-03-07
R87976,O25054,4,Very satisfied with the purchase.,2022-07-14
R87977,O46992,5,Great product and quick delivery.,
R87978,O39569,5,Excellent quality and service.,2022-05-06
R87979,O68201,3,No comment,2023-02-20
R87980,O24355,3,No comment,2024-08-23
R87981,O71089,1,No comment,2021-01-24
R87982,O25130,4,No comment,
R87983,O05840,1,Delivery was delayed and support was unhelpful.,
R87984,O23922,5,Payment issue led to cancellation.,
R87985,O38211,4,Excellent quality and service.,2025-05-25
R87986,O46934,5,Product as described. Good value.,2024-07-10
R87987,O13355,5,Great product and quick delivery.,
R87988,O35482,5,Order was cancelled shortly after placing.,
R87989,O97546,5,No comment,2024-02-15
R87990,O55007,5,Great product and quick delivery.,
R87991,O22006,5,Great product and quick delivery.,
R87992,O91585,4,Excellent quality and service.,2025-08-14
R87993,O87993,5,No comment,
R87994,O66240,4,No comment,2023-11-19
R87995,O48653,4,No comment,
R87996,O18807,5,Product as described. Good value.,2023-05-16
R87997,O14223,1,Delivery was delayed and support was unhelpful.,
R87998,O64911,2,Delivery was delayed and support was unhelpful.,
R87999,O27592,5,Very satisfied with the purchase.,
R88000,O01482,2,Item arrived damaged.,2022-01-16
R88001,O61528,5,Great product and quick delivery.,2025-04-13
R88002,O88409,5,Excellent quality and service.,2022-05-22
R88003,O66226,5,No comment,
R88004,O63352,1,Delivery was delayed and support was unhelpful.,2025-10-19
R88005,O11805,4,No comment,
R88006,O37144,5,Excellent quality and service.,2023-09-13
R88007,O37540,1,No comment,2023-01-13
R88008,O04304,4,No comment,2024-04-19
R88009,O97986,3,No comment,2022-05-18
R88010,O44075,5,No comment,
R88011,O66057,5,"EM UM DOS FRASCOS ESTAVA FALTANDO 20 CAPSULAS, ACHO UM ABSURDO A GENTE COMPRAR UM PRODUTO TÃƒO CARO E AS PESSOAS TER A CORAGEM DE FAZER ESTE TIPO DE SACANAGEM.",
R88012,O90156,5,Product as described. Good value.,
R88013,O53663,1,No comment,
R88014,O72111,1,Order cancelled by the seller.,2022-01-09
R88015,O15163,5,Excellent quality and service.,2024-12-09
R88016,O01392,1,No comment,
R88017,O71671,5,Order was cancelled shortly after placing.,
R88018,O04778,5,Excellent quality and service.,2025-11-21
R88019,O56766,4,Excellent quality and service.,2022-08-12
R88020,O32887,5,Returned as product did not match description.,2023-11-22
R88021,O19165,5,No comment,
R88022,O15187,4,Excellent quality and service.,2025-09-07
R88023,O37369,4,No comment,
R88024,O37398,5,Great product and quick delivery.,2022-12-07
R88025,O07686,5,No comment,2022-03-10
R88026,O40732,5,Product as described. Good value.,
R88027,O54787,4,No comment,2023-10-16
R88028,O59567,4,No comment,2024-11-23
R88029,O95379,5,Great product and quick delivery.,2023-10-16
R88030,O45066,5,Very satisfied with the purchase.,
R88031,O14226,2,Disappointed with the quality.,
R88032,O09008,5,No comment,
R88033,O45500,1,Payment issue led to cancellation.,2023-05-15
R88034,O03411,5,Great product and quick delivery.,
R88035,O69275,4,Returned due to defects.,
R88036,O12938,3,No comment,
R88037,O53221,5,Cancelled due to change of mind.,2023-03-13
R88038,O62345,5,Great product and quick delivery.,2023-03-08
R88039,O80059,5,No comment,2022-01-01
R88040,O39380,4,No comment,2022-09-22
R88041,O57446,5,No comment,2024-11-14
R88042,O38305,5,No comment,
R88043,O79481,5,Very satisfied with the purchase.,2024-02-09
R88044,O63285,5,Excellent quality and service.,
R88045,O34471,1,No comment,
R88046,O23762,5,No comment,
R88047,O05439,5,No comment,2023-01-19
R88048,O93421,2,No comment,2023-03-11
R88049,O41561,5,Very satisfied with the purchase.,2025-06-24
R88050,O34897,3,Packaging was fine. Works as intended.,2023-01-03
R88051,O31511,3,Product is okay for the price.,
R88052,O20732,1,No comment,
R88053,O01523,4,Excellent quality and service.,2021-09-16
R88054,O22961,5,Excellent quality and service.,2025-03-13
R88055,O59510,5,Great product and quick delivery.,2022-11-22
R88056,O06532,3,Payment issue led to cancellation.,2021-12-16
R88057,O76299,5,No comment,2023-10-17
R88058,O50069,5,Very satisfied with the purchase.,
R88059,O31633,5,Product as described. Good value.,
R88060,O52742,2,No comment,2024-03-06
R88061,O56310,5,Product as described. Good value.,2025-10-16
R88062,O99212,5,No comment,
R88063,O98158,2,No comment,2022-02-16
R88064,O02555,5,No comment,
R88065,O12513,1,Initiated return; refund received.,
R88066,O14702,1,No comment,2023-02-21
R88067,O81379,3,Order was cancelled shortly after placing.,
R88068,O81821,5,Great product and quick delivery.,
R88069,O54952,5,Very satisfied with the purchase.,2024-05-08
R88070,O42053,5,Order was cancelled shortly after placing.,
R88071,O87069,5,Product as described. Good value.,2021-02-23
R88072,O70168,1,Initiated return; refund received.,2023-09-21
R88073,O70621,3,Product is okay for the price.,2023-06-09
R88074,O93710,5,Excellent quality and service.,2024-11-11
R88075,O16547,5,No comment,2022-12-06
R88076,O74242,5,No comment,
R88077,O33439,3,Returned due to defects.,
R88078,O65271,1,No comment,
R88079,O77282,1,Delivery was delayed and support was unhelpful.,
R88080,O16191,3,No comment,2024-02-09
R88081,O81593,5,Product as described. Good value.,2022-11-04
R88082,O55427,2,Not as described.,2025-03-15
R88083,O75031,1,No comment,
R88084,O02322,5,No comment,2022-09-11
R88085,O87774,3,No comment,2023-10-14
R88086,O18445,3,No comment,2022-03-07
R88087,O34319,5,Great product and quick delivery.,
R88088,O32065,5,Very satisfied with the purchase.,
R88089,O34269,5,No comment,2025-09-07
R88090,O71302,1,Delivery was delayed and support was unhelpful.,2025-11-06
R88091,O05740,5,Product as described. Good value.,
R88092,O51956,5,Very satisfied with the purchase.,2021-11-25
R88093,O76158,1,No comment,
R88094,O94672,4,No comment,2021-04-10
R88095,O08490,1,Delivery was delayed and support was unhelpful.,
R88096,O81793,4,Excellent quality and service.,2021-07-25
R88097,O13925,2,Not as described.,2025-06-23
R88098,O08660,4,Great product and quick delivery.,
R88099,O77300,1,Disappointed with the quality.,2025-06-08
R88100,O94719,4,No comment,2025-06-06
R88101,O62515,4,Product as described. Good value.,2024-11-15
R88102,O81113,5,"SÃ“ UM CONTATO DA EMPRESA QUE EU SOLICITEI E NÃƒO ME RETORNOU NAS 48 HORAS,",
R88103,O39102,3,No comment,2023-12-16
R88104,O31864,5,Very satisfied with the purchase.,2022-06-19
R88105,O23071,5,Product as described. Good value.,2025-06-06
R88106,O39327,5,No comment,
R88107,O12291,5,No comment,2021-08-09
R88108,O05139,4,Product as described. Good value.,
R88109,O50920,5,Great product and quick delivery.,
R88110,O87156,5,Returned as product did not match description.,2022-02-04
R88111,O68159,5,No comment,2024-10-19
R88112,O22796,5,Product as described. Good value.,
R88113,O10199,5,No comment,
R88114,O17941,5,Great product and quick delivery.,
R88115,O35739,4,Great product and quick delivery.,
R88116,O54817,4,No comment,2024-12-11
R88117,O02252,4,Great product and quick delivery.,
R88118,O79563,5,No comment,2025-02-13
R88119,O04283,4,Great product and quick delivery.,2024-03-10
R88120,O19009,5,Excellent quality and service.,2023-12-21
R88121,O81238,4,Excellent quality and service.,2024-10-13
R88122,O31815,1,Delivery was delayed and support was unhelpful.,
R88123,O79766,5,Excellent quality and service.,
R88124,O73358,4,Product as described. Good value.,
R88125,O21614,4,Very satisfied with the purchase.,
R88126,O35209,5,No comment,
R88127,O89856,2,Item arrived damaged.,
R88128,O37359,1,No comment,
R88129,O52229,1,Item arrived damaged.,2024-06-13
R88130,O22331,5,Great product and quick delivery.,
R88131,O04052,5,No comment,2024-07-04
R88132,O47650,5,No comment,2025-04-12
R88133,O34160,5,Product as described. Good value.,2023-10-11
R88134,O25221,5,No comment,2024-07-09
R88135,O69689,3,No comment,2022-07-02
R88136,O96649,5,Very satisfied with the purchase.,2023-01-24
R88137,O92342,5,No comment,
R88138,O01520,5,No comment,
R88139,O25840,5,Very satisfied with the purchase.,2025-09-05
R88140,O71161,5,No comment,
